Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,434.52,434.21,3.7,48.91,123.96,0.28,0.5676,32,0,5,7,4,3,0,7,187.4,0.495,0.259,13.311,-0.362,18,0.5625,0,0,1,1,2,1,1,1,1,1021.627,1.405,25342149.798,-3.45,21.77,10.239,5.056,0,0
COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,407.51,407.22,2.78,53.09,117.16,0.4167,0.7137,30,0,5,5,4,2,0,6,177.57,0.495,0.26,13.065,-0.687,12,0.4,0,0,2,1,2,0,2,1,2,948.217,1.391,7065902.442,-2.86,20.414,8.108,3.561,0,0
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1,419.49,419.2,2.0,86.36,122.33,0.3043,0.5168,31,2,6,5,5,4,0,8,178.22,0.495,0.328,12.97,-0.366,19,0.6129,0,0,1,1,3,2,1,1,0,1344.836,1.302,21650631.517,-3.52,19.444,7.958,3.485,0,0
COc1ccccc1N1CCN(C[C@@H](C(=O)NC(C)(C)C)c2ccccc2)CC1,395.55,395.26,3.52,44.81,118.73,0.4583,0.8129,29,1,4,6,3,2,0,5,174.21,0.495,0.229,13.038,-0.243,12,0.4138,0,0,1,1,1,0,1,1,1,793.273,1.673,2989454.899,-2.53,21.185,9.312,5.733,1,0
COc1ccccc1N1CCN(C[C@@H]2CN3C(=O)N(C)c4ccccc4C3=N2)CC1,405.5,405.22,2.52,51.62,118.92,0.3913,0.7845,30,0,5,4,5,2,0,7,176.7,0.495,0.329,12.806,0.01,12,0.4,0,0,3,1,3,0,3,1,2,983.064,1.256,13771767.952,-3.06,18.936,7.645,3.19,1,0
COc1ccccc1N1CCN(Cc2cc(=O)n3ccsc3n2)CC1,356.45,356.13,2.09,50.08,99.82,0.3333,0.7164,25,0,7,4,4,3,0,7,149.46,0.495,0.258,12.099,-0.006,15,0.6,0,0,1,1,3,2,1,1,0,927.971,1.437,1003135.403,-2.38,16.108,6.855,3.248,0,0
COc1ccccc1N1CCN(c2nc(-c3ccccc3)cc(C(F)(F)F)n2)CC1,414.43,414.17,4.5,41.49,109.89,0.2727,0.629,30,0,5,4,4,3,0,8,172.3,0.495,0.433,13.467,-4.541,18,0.6,0,0,1,1,2,1,1,1,0,1002.765,1.599,7460882.315,-3.29,20.002,8.216,4.171,0,0
COc1ccccc1NC(=O)C(C/C=C(\C)Cl)C(C)=O,295.77,295.1,3.37,55.4,80.02,0.3333,0.8187,20,1,3,6,1,1,0,5,123.32,0.495,0.235,12.175,-0.756,6,0.3,0,0,0,0,0,0,0,0,1,521.605,2.856,21182.964,-1.81,16.245,7.7,4.701,1,1
COc1ccccc1NC(=O)C1=C(C)Nc2nc(-c3ccc(N(C)C)cc3)nn2C1c1ccncc1,481.56,481.22,4.34,97.2,140.11,0.1852,0.4228,36,2,8,6,5,4,0,9,209.01,0.495,0.255,13.671,-0.499,23,0.6389,0,0,1,0,3,2,1,0,1,1426.275,1.557,206934737.732,-4.66,23.099,9.534,4.264,1,1
COc1ccccc1NC(=O)C1=C(C)Nc2nnnn2C1c1cc(Br)ccc1OC,471.32,470.07,3.38,103.19,114.6,0.2,0.5883,30,2,8,5,4,3,0,10,180.74,0.496,0.255,13.447,-0.599,17,0.5667,0,0,1,0,2,1,1,0,1,1143.075,1.824,8729298.398,-3.4,19.897,8.15,3.496,1,1
COc1ccccc1NC(=O)C1=C(C)Nc2nnnn2C1c1cccc(Br)c1,441.29,440.06,3.37,93.96,108.04,0.1579,0.6451,28,2,7,4,4,3,0,9,169.27,0.495,0.255,13.288,-0.474,17,0.6071,0,0,1,0,2,1,1,0,1,1077.546,1.774,3481930.276,-3.2,18.177,7.432,3.243,1,1
COc1ccccc1NC(=O)CC1COc2ccccc2O1,299.33,299.12,2.86,56.79,82.59,0.2353,0.9429,22,1,4,4,3,2,0,5,128.36,0.495,0.228,12.159,-0.301,12,0.5455,0,0,1,0,1,0,1,0,1,671.213,1.611,143218.455,-2.69,14.256,6.386,3.137,1,1
COc1ccccc1NC(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,370.42,370.17,3.37,58.64,101.52,0.3333,0.7924,27,1,4,6,3,2,0,6,157.68,0.495,0.238,13.005,-0.345,12,0.4444,0,0,1,1,1,0,1,1,1,799.329,1.494,1413600.101,-2.73,19.043,8.773,4.917,0,0
COc1ccccc1NC(=O)CN1CCN(C2c3ccccc3-c3ccccc32)CC1,413.52,413.21,4.02,44.81,123.36,0.2692,0.6863,31,1,4,5,5,3,0,5,182.8,0.495,0.238,12.592,-0.005,18,0.5806,0,0,2,1,1,0,1,1,1,1043.77,1.236,23449391.528,-3.15,19.792,8.535,3.824,0,0
COc1ccccc1NC(=O)CN1CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1,484.91,484.15,3.56,73.91,119.59,0.3636,0.6284,33,2,5,7,3,2,0,11,193.99,0.495,0.417,12.981,-4.605,12,0.3636,0,0,1,1,1,0,1,1,2,995.092,1.446,15663990.301,-2.82,24.815,10.866,7.08,0,0
COc1ccccc1NC(=O)CN1CCN(CC(=O)Nc2ccc(OCc3ccccc3)cc2)CC1,488.59,488.24,3.47,83.14,140.35,0.2857,0.4549,36,2,6,10,4,3,0,8,211.36,0.495,0.238,12.526,-0.082,18,0.5,0,0,1,1,1,0,1,1,2,1129.801,1.154,155644803.266,-3.88,25.22,12.716,7.561,0,0
COc1ccccc1NC(=O)CN1CCN(c2ccccc2F)CC1,343.4,343.17,2.6,44.81,96.68,0.3158,0.9064,25,1,4,5,3,2,0,6,146.55,0.495,0.238,13.864,-0.204,12,0.48,0,0,1,1,1,0,1,1,1,730.114,1.519,580746.712,-2.6,17.23,7.983,4.276,0,0
COc1ccccc1NC(=O)COC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1,444.47,444.1,2.56,123.94,111.08,0.1429,0.4862,31,2,7,9,3,3,0,10,178.58,0.495,0.338,12.317,-3.784,17,0.5484,0,0,0,0,1,1,0,0,1,1140.736,1.54,10743596.898,-3.63,22.064,9.917,5.935,0,0
COc1ccccc1NC(=O)CSc1nc2ccccc2cc1Cc1ccccc1,414.53,414.14,5.57,51.22,123.34,0.12,0.4021,30,1,4,7,4,4,0,5,179.85,0.495,0.234,12.572,-0.092,22,0.7333,0,0,0,0,1,1,0,0,1,1162.129,1.545,9494354.134,-3.31,19.983,9.459,4.807,0,0
COc1ccccc1NC(=O)Cc1csc(NC(=S)Nc2ccc(C)cc2)n1,412.54,412.1,4.45,75.28,118.46,0.15,0.5195,28,3,5,6,3,3,0,8,172.51,0.495,0.23,12.29,-0.165,17,0.6071,0,0,0,0,1,1,0,0,1,970.347,1.537,2499729.492,-2.97,19.782,9.295,5.512,0,0
COc1ccccc1NC(=O)Cn1cncc1-c1ccc([N+](=O)[O-])cc1,352.35,352.12,3.11,99.29,95.94,0.1111,0.5427,26,1,6,6,3,3,0,8,148.76,0.495,0.269,12.37,-0.457,17,0.6538,1,1,0,0,1,1,0,0,1,934.374,1.76,1053197.268,-3.68,17.153,7.474,3.693,0,0
COc1ccccc1NC(=O)Nc1nc(-c2cccnc2)nc2ccccc12,371.4,371.14,4.34,89.03,108.4,0.0476,0.5568,28,2,5,4,4,4,0,7,160.99,0.495,0.324,12.591,-0.425,22,0.7857,0,0,0,0,2,2,0,0,2,1131.904,1.683,3655047.302,-4.0,17.416,7.709,3.588,0,0
COc1ccccc1NC(=O)Nc1nnc(-c2ccco2)s1,316.34,316.06,3.45,89.28,83.25,0.0714,0.7692,22,2,6,4,3,3,0,8,129.49,0.495,0.325,11.983,-0.424,16,0.7273,0,0,0,0,2,2,0,0,2,770.008,1.671,195325.597,-2.87,14.084,6.269,3.065,0,0
COc1ccccc1NC(=O)[C@H](COCc1ccccc1)NC(=O)OC(C)(C)C,400.48,400.2,3.74,85.89,110.88,0.3636,0.7049,29,2,5,8,2,2,0,7,170.9,0.495,0.408,12.807,-0.946,12,0.4138,0,0,0,0,0,0,0,0,2,802.35,2.05,1962224.87,-3.06,22.231,10.475,7.83,1,0
COc1ccccc1NC(=O)c1cnc2n(c1=O)CCS2,303.34,303.07,1.61,73.22,80.17,0.2143,0.8721,21,1,6,3,3,2,0,7,124.7,0.495,0.267,12.276,-0.482,12,0.5714,0,0,1,0,2,1,1,0,1,757.37,1.915,102730.883,-2.28,13.692,5.608,2.516,0,0
COc1ccccc1NC(=O)c1nc[nH]c1C(=O)Nc1ccccc1OC,366.38,366.13,2.93,105.34,100.48,0.1053,0.622,27,3,5,6,3,3,0,8,155.08,0.495,0.276,12.602,-0.536,17,0.6296,0,0,0,0,1,1,0,0,2,891.603,1.805,1888286.277,-3.81,17.995,8.046,3.895,0,0
COc1ccccc1NC(=S)NC(=O)c1ccc(-c2ccc(Cl)cc2)o1,386.86,386.05,4.74,63.5,105.83,0.0526,0.6342,26,2,4,4,3,3,0,7,160.47,0.495,0.293,12.314,-0.447,17,0.6538,0,0,0,0,1,1,0,0,1,937.967,1.663,1053673.853,-2.83,17.976,8.033,4.221,0,0
COc1ccccc1NC(=S)NCCc1ccccc1,286.4,286.11,3.22,33.29,87.36,0.1875,0.8269,20,2,2,5,2,2,0,4,124.52,0.495,0.17,5.281,0.602,12,0.6,0,0,0,0,0,0,0,0,0,557.413,1.808,43392.433,-2.07,14.341,7.502,4.243,0,0
COc1ccccc1NCc1nnc(SCC(=O)N/N=C/c2ccco2)n1-c1ccc(Cl)cc1Cl,531.43,530.07,5.03,106.57,136.87,0.1304,0.168,35,2,9,10,4,4,0,12,215.02,0.495,0.25,12.289,-0.316,22,0.6286,0,0,0,0,2,2,0,0,1,1326.805,1.521,115810876.741,-3.47,24.648,11.785,6.356,0,0
COc1ccccc1NS(=O)(=O)c1cccc(C(=O)OCC(=O)Nc2cc(C)on2)c1,445.45,445.09,2.59,136.83,110.4,0.15,0.5049,31,2,8,8,3,3,0,11,177.75,0.495,0.338,12.717,-4.007,17,0.5484,0,0,0,0,1,1,0,0,1,1204.742,1.668,8563287.118,-3.86,21.839,9.304,5.603,0,0
COc1ccccc1OC(C)C(=O)O,196.2,196.07,1.55,55.76,50.72,0.3,0.7933,14,1,3,4,1,1,0,4,82.07,0.493,0.344,10.537,-1.004,6,0.4286,0,0,0,0,0,0,0,0,0,321.653,2.798,1367.601,-1.71,10.371,4.505,2.387,1,1
COc1ccccc1OC(C)c1nnc(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)n1-c1ccccc1,570.68,570.2,4.94,105.2,158.5,0.2,0.2371,41,1,10,10,5,5,0,11,241.08,0.493,0.295,13.205,-0.481,28,0.6829,0,0,0,0,2,2,0,0,1,1712.342,1.37,2347976225.864,-4.77,27.784,12.174,5.753,1,1
COc1ccccc1OCC(=O)N/N=C1/SCC(=O)N1Cc1ccccc1,385.45,385.11,2.24,80.23,103.52,0.2105,0.7396,27,1,6,7,3,2,0,8,160.89,0.493,0.278,12.088,-0.423,12,0.4444,0,0,1,1,1,0,1,1,2,841.858,1.568,1843419.072,-3.0,18.781,9.087,5.009,0,0
COc1ccccc1OCC(=O)NNC(=O)c1cnccn1,302.29,302.1,0.33,102.44,76.13,0.1429,0.7714,22,2,6,5,2,2,0,8,126.01,0.493,0.289,11.635,-0.571,12,0.5455,0,0,0,0,1,1,0,0,2,648.301,1.799,111368.266,-3.16,15.233,7.577,4.168,0,0
COc1ccccc1OCCCOc1ccc([N+](=O)[O-])cc1Cl,337.76,337.07,4.1,70.83,86.71,0.25,0.4117,23,0,5,8,2,2,0,7,138.25,0.493,0.271,10.63,-0.503,12,0.5217,1,1,0,0,0,0,0,0,0,677.27,1.784,153588.208,-2.47,16.893,8.239,4.754,0,0
COc1ccccc1OCCN1C(=O)S/C(=C\c2ccco2)C1=O,345.38,345.07,3.4,68.98,89.87,0.1765,0.7475,24,0,6,6,3,2,0,7,142.58,0.493,0.293,12.302,-0.343,11,0.4583,0,0,1,1,2,1,1,1,2,769.048,1.612,463271.671,-2.67,16.197,7.268,3.459,0,0
COc1ccccc1OCCn1cc(C(=O)c2ccco2)c2ccccc21,361.4,361.13,4.55,53.6,102.57,0.1364,0.4532,27,0,5,7,4,4,0,5,156.29,0.493,0.23,12.759,-0.124,20,0.7407,0,0,0,0,2,2,0,0,0,1063.069,1.58,3134259.571,-3.47,16.97,7.415,3.314,0,0
COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,427.55,427.25,2.31,74.27,121.92,0.4583,0.6399,31,2,6,9,3,2,0,7,184.11,0.493,0.238,12.483,-0.594,12,0.3871,0,0,1,1,1,0,1,1,1,845.403,1.384,8558341.072,-2.61,23.062,11.135,6.686,1,0
COc1ccccc1OC[C@H](O)CO,198.22,198.09,0.43,58.92,51.58,0.4,0.7198,14,2,4,5,1,1,0,4,82.71,0.493,0.161,9.067,-0.861,6,0.4286,0,0,0,0,0,0,0,0,0,274.579,2.57,1632.138,-1.26,10.818,5.466,2.901,1,0
COc1ccccc1OC[C@H](O)COC(N)=O,241.24,241.1,0.53,91.01,60.03,0.3636,0.7577,17,2,5,6,1,1,0,6,98.89,0.493,0.404,10.307,-0.938,6,0.3529,0,0,0,0,0,0,0,0,1,368.634,2.411,6050.142,-1.95,13.116,6.593,4.604,1,0
COc1ccccc1OCc1ccc(C(=O)N(C)C)o1,275.3,275.12,2.57,51.91,74.05,0.2667,0.8412,20,0,4,5,2,2,0,5,117.26,0.493,0.289,11.704,-0.173,11,0.55,0,0,0,0,1,1,0,0,1,589.064,2.028,44596.115,-2.43,13.989,6.144,3.116,0,0
COc1ccccc1OP(C)(=O)Nc1c(C)cccc1C,305.31,305.12,4.63,47.56,86.69,0.25,0.8184,21,1,3,5,2,2,0,5,125.16,0.493,0.338,12.736,-3.06,12,0.5714,0,0,0,0,0,0,0,0,0,664.722,2.248,43750.342,-1.93,15.459,6.231,3.794,1,1
COc1ccccc1OP(C)(=O)Nc1ccc(C)cc1C,305.31,305.12,4.63,47.56,86.69,0.25,0.8184,21,1,3,5,2,2,0,5,125.16,0.493,0.338,12.669,-3.049,12,0.5714,0,0,0,0,0,0,0,0,0,684.972,2.202,42293.359,-1.93,15.459,6.231,4.02,1,1
COc1ccccc1Oc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C2=O,359.38,359.12,4.6,55.84,101.83,0.0909,0.6392,27,0,4,4,4,3,0,5,156.31,0.493,0.266,12.845,-0.357,18,0.6667,0,0,1,0,1,0,1,0,2,1040.433,1.671,1998366.507,-3.6,16.846,6.608,2.931,0,0
COc1ccccc1S(=O)(=O)Nc1ccc(-c2nnc3n2CCCCC3)cc1,398.49,398.14,3.48,86.11,106.82,0.3,0.711,28,1,6,5,4,3,0,8,163.98,0.495,0.265,12.707,-3.75,17,0.6071,0,0,1,0,2,1,1,0,0,1075.085,1.582,3096859.007,-2.87,18.491,7.631,3.595,0,0
COc1ccn(C)c(=O)c1C#N,164.16,164.06,0.27,55.02,42.95,0.25,0.5981,12,0,4,1,1,1,0,4,69.62,0.495,0.272,11.24,-0.336,6,0.5,0,0,0,0,1,1,0,0,0,387.025,3.494,518.746,-1.76,8.338,3.094,1.167,0,0
COc1cnc(-c2ccccc2)nc1Oc1cccc(C)c1,292.34,292.12,4.25,44.24,85.27,0.1111,0.7207,22,0,4,4,3,3,0,4,128.94,0.49,0.266,5.867,0.405,18,0.8182,0,0,0,0,1,1,0,0,0,773.051,1.981,146252.201,-2.88,14.074,6.263,3.061,0,0
COc1cnc(-c2ccccn2)nc1Oc1ccc(Cl)c2ccccc12,363.8,363.08,5.15,57.13,100.85,0.05,0.5018,26,0,5,4,4,4,0,6,154.78,0.49,0.266,6.282,0.315,22,0.8462,0,0,0,0,2,2,0,0,0,1071.047,1.799,1420121.582,-3.18,16.297,6.977,3.046,0,0
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,280.31,280.06,0.87,107.2,70.25,0.0909,0.8045,19,2,6,4,2,2,0,8,110.06,0.494,0.264,12.004,-3.721,12,0.6316,0,0,0,0,1,1,0,0,0,653.345,2.226,18853.686,-2.35,13.09,5.105,3.104,0,0
COc1cnc(SCc2ccc(Cl)cc2)nc1Cl,301.2,299.99,4.08,35.01,74.61,0.1667,0.484,18,0,4,4,2,2,0,6,119.5,0.492,0.189,5.925,0.325,12,0.6667,0,0,0,0,1,1,0,0,0,534.101,2.016,13840.715,-0.97,13.461,6.271,3.511,0,0
COc1nc(C)nc(Cl)c1NC1=NCCN1,241.68,241.07,0.82,71.43,62.26,0.4444,0.7504,16,2,6,2,2,1,0,7,98.1,0.479,0.242,6.015,0.32,6,0.375,0,0,1,0,2,1,1,0,0,434.153,2.307,6331.577,-1.56,10.941,4.525,2.162,0,0
COc1nc(Cl)c(Cl)c(Cl)n1.COc1nc(Cl)nc(Cl)c1Cl,426.9,423.86,4.89,70.02,87.23,0.2,0.5026,22,0,6,2,2,2,0,12,155.15,0.48,0.319,5.625,0.01,12,0.5455,0,0,0,0,2,2,0,0,0,649.1,0.0,50728.779,-0.5,19.547,8.957,5.296,0,0
COc1nc(N)nc2c1ncn2[C@@H]1C[C@H](O)[C@@H](CO)O1,281.27,281.11,-0.94,128.54,67.91,0.5455,0.657,20,3,9,3,3,2,0,9,113.53,0.479,0.246,9.785,-0.733,9,0.45,0,0,1,1,3,2,1,1,0,630.546,2.029,56749.066,-1.97,13.034,4.853,1.956,3,0
COc1nc(OCCNC(C)=O)nc(N(C)C)n1,255.28,255.13,-0.54,89.47,64.88,0.6,0.6827,18,1,7,6,1,1,0,8,105.34,0.467,0.324,10.664,-0.11,6,0.3333,0,0,0,0,1,1,0,0,1,410.5,2.635,8497.183,-2.12,13.943,6.575,4.399,0,0
COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(-c3ccccc3)c2n1,366.33,366.09,3.13,69.9,94.83,0.0526,0.5572,27,0,6,3,4,4,0,8,151.29,0.467,0.318,13.664,-0.802,22,0.8148,0,0,0,0,2,2,0,0,0,1189.461,2.108,1701739.316,-3.68,16.77,6.562,3.011,0,0
COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C)c2n1,304.26,304.08,1.68,69.9,74.48,0.1429,0.7202,22,0,6,2,3,3,0,8,122.59,0.467,0.318,13.341,-0.787,16,0.7273,0,0,0,0,2,2,0,0,0,919.76,2.315,100039.371,-2.9,14.055,5.136,2.279,0,0
COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C3CC3)c2n1,330.29,330.09,2.48,69.9,81.77,0.25,0.7377,24,0,6,3,4,3,0,8,134.32,0.467,0.318,13.512,-0.768,16,0.6667,0,0,1,1,2,2,0,0,0,994.615,2.035,626907.243,-2.9,14.677,5.327,2.396,0,0
COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCC#N)c2n1,343.29,343.09,2.05,93.69,83.73,0.1875,0.7196,25,0,7,4,3,3,0,9,139.72,0.467,0.318,13.5,-0.828,16,0.64,0,0,0,0,2,2,0,0,0,1038.55,2.318,448619.07,-3.41,16.448,6.604,3.142,0,0
COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCc3ccccc3)c2n1,394.38,394.12,3.38,69.9,103.64,0.1429,0.5191,29,0,6,5,4,4,0,8,164.02,0.467,0.318,13.71,-0.789,22,0.7586,0,0,0,0,2,2,0,0,0,1222.611,1.894,4496067.48,-3.68,18.673,7.746,3.82,0,0
COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(-c3ccccc3)c2n1,364.79,364.07,3.5,69.9,99.93,0.0526,0.5561,26,0,6,3,4,4,0,7,153.26,0.467,0.318,13.235,-0.285,22,0.8462,0,0,0,0,2,2,0,0,0,1142.005,2.085,1250620.666,-3.25,16.231,6.571,2.802,0,0
COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(C)c2n1,302.72,302.06,2.05,69.9,79.57,0.1429,0.7244,21,0,6,2,3,3,0,7,124.57,0.467,0.318,12.434,-0.245,16,0.7619,0,0,0,0,2,2,0,0,0,874.517,2.279,73681.931,-2.47,13.51,5.139,2.337,0,0
COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(CCC#N)c2n1,341.76,341.07,2.43,93.69,88.82,0.1875,0.723,24,0,7,4,3,3,0,8,141.69,0.467,0.318,12.831,-0.333,16,0.6667,0,0,0,0,2,2,0,0,0,992.251,2.279,329990.372,-2.98,15.898,6.642,2.916,0,0
COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(CCc3ccccc3)c2n1,392.85,392.1,3.76,69.9,108.74,0.1429,0.5169,28,0,6,5,4,4,0,7,165.99,0.467,0.318,13.255,-0.216,22,0.7857,0,0,0,0,2,2,0,0,0,1174.868,1.863,3302175.497,-3.25,18.129,7.78,3.59,0,0
COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(C[C@H]3CCCO3)c2n1,372.81,372.1,2.69,79.13,97.57,0.3333,0.7002,26,0,7,4,4,3,0,8,154.13,0.467,0.318,13.166,-0.226,16,0.6154,0,0,1,1,3,2,1,1,0,997.729,1.914,1515668.758,-2.51,16.932,7.011,3.153,1,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C)c2n1,286.27,286.09,1.54,69.9,74.52,0.1429,0.7144,21,0,6,2,3,3,0,7,118.43,0.467,0.318,12.981,-0.371,16,0.7619,0,0,0,0,2,2,0,0,0,874.517,2.279,73681.931,-2.83,13.167,4.932,2.222,0,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C3CC3)c2n1,312.3,312.1,2.34,69.9,81.81,0.25,0.7422,23,0,6,3,4,3,0,7,130.15,0.467,0.318,13.119,-0.356,16,0.6957,0,0,1,1,2,2,0,0,0,948.692,2.01,460698.548,-2.83,13.807,5.117,2.338,0,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(CCC#N)c2n1,325.3,325.1,1.91,93.69,83.77,0.1875,0.7272,24,0,7,4,3,3,0,8,135.55,0.467,0.318,13.112,-0.412,16,0.6667,0,0,0,0,2,2,0,0,0,992.251,2.279,329990.372,-3.34,15.552,6.418,2.791,0,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(CCc3ccccc3)c2n1,376.39,376.13,3.24,69.9,103.69,0.1429,0.5348,28,0,6,5,4,4,0,7,159.85,0.467,0.318,13.289,-0.373,22,0.7857,0,0,0,0,2,2,0,0,0,1174.868,1.863,3302175.497,-3.61,17.786,7.557,3.463,0,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@H]3CCCO3)c2n1,356.36,356.13,2.18,79.13,92.51,0.3333,0.7129,26,0,7,4,4,3,0,8,148.0,0.467,0.318,13.235,-0.373,16,0.6154,0,0,1,1,3,2,1,1,0,997.729,1.914,1515668.758,-2.87,16.591,6.796,3.033,1,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,380.35,380.11,3.19,69.9,99.04,0.1,0.5439,28,0,6,4,4,4,0,8,157.65,0.467,0.318,13.27,-0.413,22,0.7857,0,0,0,0,2,2,0,0,0,1206.031,1.947,2857926.455,-3.68,17.72,7.146,3.315,0,0
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(Cc3cccs3)c2n1,368.39,368.07,3.11,69.9,96.96,0.1111,0.5535,26,0,7,4,4,4,0,8,151.13,0.467,0.318,13.234,-0.374,21,0.8077,0,0,0,0,3,3,0,0,0,1124.603,1.978,1515668.758,-3.13,16.344,6.642,2.948,0,0
COc1ncc2nc(-c3cccc(C#N)c3)c(=O)n(CCC#N)c2n1,332.32,332.1,1.65,117.48,88.53,0.1765,0.7124,25,0,8,4,3,3,0,8,142.14,0.467,0.318,12.895,-0.39,16,0.64,0,0,0,0,2,2,0,0,0,1090.959,2.302,570138.39,-3.78,16.091,6.768,3.01,0,0
COc1ncc2nc(-c3ccccc3)c(=O)n(-c3ccccc3)c2n1,330.35,330.11,2.85,69.9,94.92,0.0526,0.5776,25,0,6,3,4,4,0,6,142.96,0.467,0.318,13.183,-0.245,22,0.88,0,0,0,0,2,2,0,0,0,1092.883,2.113,882938.057,-3.54,15.015,6.162,2.633,0,0
COc1ncc2nc(-c3ccccc3)c(=O)n(C)c2n1,268.28,268.1,1.4,69.9,74.56,0.1429,0.7023,20,0,6,2,3,3,0,6,114.26,0.467,0.318,12.382,-0.204,16,0.8,0,0,0,0,2,2,0,0,0,827.692,2.32,52010.502,-2.76,12.283,4.73,1.908,0,0
COc1ncc2nc(-c3ccccc3)c(=O)n(C3CC3)c2n1,294.31,294.11,2.2,69.9,81.85,0.25,0.7403,22,0,6,3,4,3,0,6,125.99,0.467,0.318,12.864,-0.109,16,0.7273,0,0,1,1,2,2,0,0,0,901.158,2.044,325263.355,-2.76,12.942,4.907,2.037,0,0
COc1ncc2nc(-c3ccccc3)c(=O)n(CCC#N)c2n1,307.31,307.11,1.78,93.69,83.81,0.1875,0.7289,23,0,7,4,3,3,0,7,131.39,0.467,0.318,12.779,-0.292,16,0.6957,0,0,0,0,2,2,0,0,0,944.327,2.301,232956.719,-3.27,14.658,6.235,2.741,0,0
COc1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1,358.4,358.14,3.1,69.9,103.73,0.1429,0.5482,27,0,6,5,4,4,0,6,155.69,0.467,0.318,13.203,-0.176,22,0.8148,0,0,0,0,2,2,0,0,0,1125.45,1.868,2331468.775,-3.54,16.903,7.371,3.416,0,0
COc1ncc2nc(-c3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1,338.37,338.14,2.04,79.13,92.56,0.3333,0.7242,25,0,7,4,4,3,0,7,143.83,0.467,0.318,13.114,-0.185,16,0.64,0,0,1,1,3,2,1,1,0,949.688,1.927,1070152.422,-2.8,15.712,6.601,2.981,1,0
COc1ncc2nc(-c3ccccc3)c(=O)n(Cc3cccs3)c2n1,350.4,350.08,2.97,69.9,97.0,0.1111,0.5658,25,0,7,4,4,4,0,7,146.96,0.467,0.318,13.113,-0.187,21,0.84,0,0,0,0,3,3,0,0,0,1075.636,1.996,1070152.422,-3.06,15.467,6.446,2.895,0,0
COc1ncc2nc(-c3cccs3)c(=O)n(-c3ccccc3)c2n1,336.38,336.07,2.91,69.9,92.8,0.0588,0.5752,24,0,7,3,4,4,0,7,140.6,0.467,0.318,13.087,-0.225,21,0.875,0,0,0,0,3,3,0,0,0,1059.346,2.124,671418.053,-3.06,14.527,5.859,2.349,0,0
COc1ncc2nc(-c3cccs3)c(=O)n(C)c2n1,274.31,274.05,1.46,69.9,72.44,0.1667,0.7073,19,0,7,2,3,3,0,7,111.9,0.467,0.318,12.287,-0.185,15,0.7895,0,0,0,0,3,3,0,0,0,795.34,2.34,39622.785,-2.28,11.79,4.433,1.876,0,0
