Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CCN(CC)C(=O)N1CCN(C)CC1,199.3,199.17,0.7,26.79,57.39,0.9,0.6542,14,0,2,2,1,0,0,4,86.46,0.325,0.32,11.9,0.197,0,0.0,0,0,1,1,1,0,1,1,2,183.806,2.44,1444.824,-0.77,11.306,5.195,2.608,0,0
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,338.46,338.21,2.84,51.37,101.64,0.45,0.9041,25,2,2,3,4,2,0,5,148.23,0.361,0.317,12.45,0.023,9,0.36,0,0,2,0,2,1,1,0,2,833.334,1.689,788088.392,-2.27,16.212,6.225,2.628,2,0
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,340.47,340.23,2.93,51.37,101.02,0.55,0.9025,25,2,2,3,4,2,0,5,148.92,0.361,0.317,12.479,0.068,9,0.36,0,0,2,1,2,1,1,1,2,779.094,1.598,788088.392,-2.01,16.458,6.373,2.706,3,0
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,246.35,246.17,1.77,46.33,73.21,0.5333,0.8604,18,1,2,5,2,1,0,3,108.97,0.342,0.233,12.73,-0.345,6,0.3333,0,0,1,1,0,0,0,0,1,413.762,2.325,22791.686,-1.35,13.09,5.105,1.926,2,0
CCN(CC)C(=S)SSC(=S)N(CC)CC,296.55,296.05,3.62,6.48,86.22,0.8,0.5731,16,0,4,4,0,0,0,6,117.91,0.357,0.147,5.341,0.921,0,0.0,0,0,0,0,0,0,0,0,0,200.859,4.042,2714.305,0.48,16.48,9.504,5.703,0,0
CCN(CC)CC(=O)Nc1c(C)cccc1C,234.34,234.17,2.58,32.34,72.33,0.5,0.849,17,1,2,5,1,1,0,3,103.82,0.324,0.238,11.892,0.061,6,0.3529,0,0,0,0,0,0,0,0,1,363.559,2.68,5511.135,-1.35,13.714,6.401,3.858,0,0
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,322.5,322.24,4.39,6.48,103.83,0.4545,0.7109,24,0,2,8,3,2,0,2,146.65,0.368,0.037,2.642,0.599,12,0.5,0,0,1,0,0,0,0,0,0,593.877,1.697,512851.372,-1.8,17.037,8.343,3.99,0,0
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.97,399.21,5.97,37.39,120.92,0.4348,0.4494,28,1,4,9,3,3,0,5,172.39,0.497,0.119,6.216,0.353,14,0.5,0,0,0,0,1,1,0,0,0,939.923,1.918,2082919.72,-2.04,20.688,9.44,4.678,1,0
CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,319.88,319.18,4.81,28.16,96.86,0.5,0.7564,22,1,3,8,2,2,0,4,138.23,0.382,0.074,6.037,0.442,10,0.4545,0,0,0,0,1,1,0,0,0,595.902,1.954,92030.063,-1.32,17.04,8.349,4.587,1,0
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,387.89,387.15,4.0,35.91,108.5,0.3333,0.7505,27,0,3,6,3,2,0,6,163.81,0.309,0.248,14.422,-0.369,12,0.4444,0,0,1,0,1,0,1,0,1,864.255,2.043,1342424.557,-2.24,19.52,8.632,4.199,0,0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8,299.14,2.0,67.59,82.54,0.5,0.7558,20,2,4,7,1,1,0,6,124.58,0.496,0.255,12.137,-0.212,6,0.3,0,0,0,0,0,0,0,0,1,461.977,2.699,23853.651,-1.46,16.594,7.968,4.283,0,0
CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33,235.17,1.34,58.36,70.98,0.4615,0.7315,17,2,3,6,1,1,0,4,102.8,0.399,0.251,11.744,-0.044,6,0.3529,0,0,0,0,0,0,0,0,1,344.187,2.369,6430.777,-1.55,13.515,6.91,4.444,0,0
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,690.86,690.33,2.27,176.42,179.57,0.6176,0.4016,48,2,11,7,3,1,0,14,282.93,0.46,0.33,13.998,-3.874,5,0.1042,0,0,2,1,3,1,2,1,2,1492.977,2.001,17373667982.435,-3.62,38.824,17.682,10.693,5,0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,355.87,355.15,5.18,48.39,104.77,0.25,0.598,25,2,4,6,3,3,0,5,152.62,0.508,0.12,10.164,0.323,16,0.64,0,0,0,0,1,1,0,0,0,877.944,1.908,512300.024,-2.3,17.521,7.722,4.032,0,0
CCN(CC)c1cc(C)nc2ncnn12,205.26,205.13,1.28,46.32,59.08,0.5,0.7569,15,0,5,3,2,2,0,5,88.76,0.357,0.254,4.31,0.664,9,0.6,0,0,0,0,2,2,0,0,0,457.781,2.612,3978.829,-1.65,9.888,3.842,1.646,0,0
CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,335.88,335.18,3.78,48.39,98.27,0.5,0.7318,23,2,4,9,2,2,0,5,143.02,0.395,0.074,9.022,0.229,10,0.4348,0,0,0,0,1,1,0,0,0,620.238,1.914,148135.9,-1.36,17.986,9.062,5.342,1,0
CCN1C(=O)N[C@H](c2ccccc2)C1=O,204.23,204.09,1.3,49.41,55.1,0.2727,0.738,15,1,2,2,2,1,0,4,87.88,0.325,0.322,11.79,-0.515,6,0.4,0,0,1,1,1,0,1,1,3,388.834,2.271,3785.972,-1.84,9.705,3.726,1.583,1,0
CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.43,341.14,0.56,101.73,86.97,0.5333,0.7869,23,2,5,6,2,1,0,8,136.4,0.496,0.255,12.41,-3.871,6,0.2609,0,0,1,1,1,0,1,1,1,675.3,2.143,143168.999,-1.64,17.71,7.287,4.213,1,0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.28,370.09,2.68,50.8,89.85,0.5625,0.8356,22,1,4,6,2,1,0,6,139.64,0.496,0.258,12.598,-0.169,6,0.2727,0,0,1,1,1,0,1,1,1,536.367,2.134,114673.47,-1.27,17.09,7.831,3.549,1,0
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,231.26,231.12,3.25,12.03,58.29,0.5,0.8384,16,1,1,4,1,1,0,4,93.67,0.416,0.314,12.438,-4.253,6,0.375,0,0,0,0,0,0,0,0,0,333.281,2.751,2704.505,-1.03,13.037,5.344,3.85,1,0
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.52,383.06,0.09,118.8,87.36,0.6667,0.6441,23,2,7,7,2,1,0,11,140.27,0.385,0.252,12.721,-3.936,5,0.2174,0,0,1,0,2,1,1,0,0,756.904,2.444,109671.441,-0.56,18.774,7.132,3.924,1,0
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.45,324.03,0.61,106.33,73.37,0.6,0.8471,19,2,6,3,2,1,0,9,116.53,0.31,0.247,12.241,-3.877,5,0.2632,0,0,1,0,2,1,1,0,0,690.357,2.645,14628.79,-0.48,14.919,4.813,2.57,2,0
CCO,46.07,46.04,0.0,20.23,12.76,1.0,0.4068,3,1,1,0,0,0,0,1,19.9,0.397,0.04,7.569,0.25,0,0.0,0,0,0,0,0,0,0,0,0,2.755,1.633,2.755,-0.04,2.96,1.96,1.96,0,0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.7,242.07,3.06,35.53,62.79,0.4167,0.7616,16,0,3,4,1,1,0,4,100.31,0.476,0.349,11.563,-0.996,6,0.375,0,0,0,0,0,0,0,0,0,357.032,2.715,2887.458,-1.22,12.848,5.212,3.418,0,0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.34,247.16,2.21,29.54,71.48,0.5333,0.767,18,0,3,3,2,1,0,3,108.74,0.465,0.316,12.386,-0.441,6,0.3333,0,0,1,1,1,0,1,1,0,394.214,2.313,14384.074,-1.35,13.09,5.528,2.411,0,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,384.26,383.07,3.96,64.63,96.39,0.3333,0.7964,25,1,5,4,2,1,0,7,156.13,0.466,0.336,12.581,-0.737,6,0.24,0,0,1,0,1,0,1,0,0,783.281,2.739,278594.419,-1.98,19.346,7.933,3.673,1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1,360.37,360.13,2.57,107.77,93.02,0.3333,0.4882,26,1,7,5,2,1,0,8,150.18,0.466,0.336,12.546,-0.831,6,0.2308,1,1,1,0,1,0,1,0,0,824.725,2.699,458211.614,-3.16,19.169,7.814,3.584,1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc2c1OCO2,359.38,359.14,2.39,83.09,92.49,0.3684,0.8266,26,1,7,4,3,1,0,7,151.11,0.466,0.336,12.689,-0.681,6,0.2308,0,0,2,0,2,0,2,0,0,823.318,2.221,889553.456,-2.96,17.85,7.111,2.893,1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C\C(=O)OC(C)(C)C,455.55,455.23,4.4,90.93,125.86,0.4231,0.3701,33,1,7,7,2,1,0,7,195.03,0.463,0.336,12.972,-0.733,6,0.1818,0,0,1,0,1,0,1,0,0,969.854,2.645,9159697.411,-3.35,25.907,10.987,6.57,0,0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,408.88,408.15,2.27,99.88,105.58,0.4,0.5023,28,2,7,8,2,1,0,8,169.01,0.466,0.336,12.881,-0.752,6,0.2143,0,0,1,0,1,0,1,0,0,803.541,2.674,1412967.224,-2.35,21.945,10.264,4.729,1,0
CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,330.36,330.04,2.12,71.06,77.57,0.8,0.4702,19,0,8,9,0,0,0,9,121.97,0.466,0.32,11.802,-2.649,0,0.0,0,0,0,0,0,0,0,0,0,340.912,4.808,9559.02,-0.14,18.86,9.715,7.269,1,0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,382.89,382.14,4.89,42.43,106.95,0.3636,0.7049,27,0,3,1,4,2,0,5,164.36,0.45,0.409,12.031,-0.215,12,0.4444,0,0,2,1,2,1,1,1,1,896.936,1.755,2060941.742,-2.33,18.053,7.73,3.587,0,0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.53,427.16,4.11,71.11,116.67,0.3636,0.7745,30,1,6,5,4,2,0,8,179.87,0.45,0.411,13.349,-0.508,12,0.4,0,0,2,1,2,0,2,1,2,930.349,1.593,8417707.395,-2.55,20.712,9.507,4.61,0,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,452.55,452.23,2.61,95.94,124.77,0.4231,0.5091,33,2,5,11,3,2,0,7,194.29,0.48,0.323,13.355,-1.058,12,0.3636,0,0,1,0,0,0,0,0,1,937.164,1.697,25843817.232,-3.19,24.452,11.609,6.648,2,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45,376.2,1.6,95.94,100.15,0.55,0.6358,27,2,5,9,2,1,0,7,159.24,0.48,0.326,12.698,-0.987,6,0.2222,0,0,1,1,1,0,1,1,1,649.032,2.007,1167133.725,-2.41,20.897,10.061,5.787,3,0
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,244.29,244.12,2.67,44.12,68.44,0.2857,0.7766,18,0,4,4,2,2,0,4,106.23,0.461,0.356,11.779,-0.335,11,0.6111,0,0,0,0,1,1,0,0,0,519.6,2.291,19286.846,-2.1,12.359,5.49,2.423,1,0
CCOC(=O)n1ccn(C)c1=S,186.24,186.05,1.56,36.16,46.66,0.4286,0.6243,12,0,5,1,1,1,0,5,75.37,0.449,0.42,11.14,-0.428,5,0.4167,0,0,0,0,1,1,0,0,0,339.421,2.96,570.076,-1.1,8.992,3.532,1.555,0,0
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.42,302.21,2.21,33.53,90.55,0.5882,0.7931,22,0,5,5,3,2,0,5,132.03,0.38,0.206,5.564,0.734,9,0.4091,0,0,1,1,2,1,1,1,0,609.725,1.905,147897.301,-1.59,15.311,7.114,3.254,0,0
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,314.39,314.17,2.47,86.19,91.07,0.4118,0.7553,23,2,6,5,3,3,0,6,134.46,0.389,0.152,10.304,-0.881,13,0.5652,0,0,0,0,2,2,0,0,0,849.028,2.324,165479.862,-2.18,15.706,5.79,2.998,0,0
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,302.37,302.16,2.24,64.09,86.29,0.4118,0.8898,22,1,4,6,2,2,0,5,129.13,0.361,0.33,12.209,-0.422,12,0.5455,0,0,0,0,1,1,0,0,0,729.805,2.594,80397.835,-2.14,16.234,7.223,3.542,0,0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,291.26,291.03,3.27,70.83,71.26,0.4,0.436,18,0,6,7,1,1,0,8,110.26,0.424,0.38,10.504,-2.817,6,0.3333,1,1,0,0,0,0,0,0,0,440.086,2.809,8015.473,-1.01,15.049,6.798,4.343,0,0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,350.59,348.93,4.72,40.58,77.43,0.4444,0.5483,18,0,5,6,1,1,0,9,125.74,0.404,0.381,5.938,-2.918,6,0.3333,0,0,0,0,1,1,0,0,0,464.616,3.006,6946.358,0.39,16.444,7.247,4.494,0,0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.6,452.27,5.22,78.87,131.12,0.4815,0.5167,33,2,4,10,3,2,0,6,196.5,0.493,0.339,13.071,-1.041,12,0.3636,0,0,1,1,1,0,1,1,1,950.888,1.796,20588512.495,-3.02,24.619,11.73,6.732,1,0
CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CN(Cc2ccc(F)cc2)CCO1,421.9,421.16,3.09,76.82,110.78,0.381,0.6717,29,2,5,7,3,2,0,8,174.27,0.493,0.255,13.069,-0.297,12,0.4138,0,0,1,1,1,0,1,1,1,847.81,1.57,3164084.718,-2.35,21.361,9.914,5.82,1,0
CCOc1ccc(NC(C)=O)cc1,179.22,179.09,2.04,38.33,51.91,0.3,0.7707,13,1,2,3,1,1,0,3,77.72,0.494,0.221,10.681,-0.066,6,0.4615,0,0,0,0,0,0,0,0,1,279.481,2.636,831.114,-1.51,9.577,4.5,3.151,0,0
CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,313.4,313.17,1.89,41.93,87.08,0.5789,0.8469,23,1,4,2,5,1,0,4,136.24,0.49,0.165,10.611,-0.539,6,0.2609,0,0,4,1,2,0,2,1,0,700.1,1.778,364315.881,-1.52,13.877,4.517,1.536,5,0
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,414.48,414.12,2.48,95.94,110.1,0.381,0.7301,29,2,5,5,4,2,0,8,171.94,0.493,0.327,13.181,-1.032,10,0.3448,0,0,2,2,2,0,2,2,2,1021.299,1.64,2994610.523,-2.74,19.571,6.947,3.021,3,0
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,408.52,408.17,2.34,99.88,108.64,0.4,0.5538,28,2,6,11,2,2,0,8,166.4,0.495,0.241,11.726,-3.842,12,0.4286,0,0,0,0,0,0,0,0,0,870.65,1.871,1280402.687,-2.29,22.004,10.308,6.4,1,0
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,313.4,313.17,3.19,39.72,90.03,0.3684,0.8889,23,1,4,6,3,2,0,4,136.93,0.49,0.162,6.334,-0.175,12,0.5217,0,0,1,1,1,0,1,1,0,596.574,1.865,287746.953,-2.04,15.84,7.994,4.032,2,0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,440.46,440.16,4.03,118.81,122.01,0.125,0.3921,33,2,7,7,5,5,0,9,188.23,0.478,0.337,11.819,-1.001,26,0.7879,0,0,0,0,2,2,0,0,0,1424.914,1.525,64441627.147,-4.53,20.377,8.541,3.801,0,0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.28,247.06,0.53,95.1,57.95,0.625,0.5585,16,0,6,5,1,1,0,8,93.17,0.358,0.342,11.283,-3.126,5,0.3125,1,1,0,0,1,1,0,0,0,491.382,2.892,3179.291,-1.44,12.629,4.602,2.783,0,0
CC[C@@H](c1ccc(O)c(F)c1)[C@H](C)c1ccc(O)c(F)c1,292.32,292.13,4.67,40.46,77.58,0.2941,0.8591,21,2,2,4,2,2,0,4,122.23,0.505,0.165,13.516,-0.661,12,0.5714,0,0,0,0,0,0,0,0,0,640.682,2.347,46498.19,-2.1,15.292,6.121,3.15,2,0
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.26,208.12,1.16,44.12,55.14,0.6364,0.7001,15,0,4,3,2,1,0,4,89.26,0.465,0.309,11.384,-0.037,5,0.3333,0,0,1,1,2,1,1,1,0,359.225,2.065,4051.762,-1.32,10.206,4.045,1.888,2,0
CC[C@@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,1022.24,1021.47,2.32,231.2,272.05,0.5283,0.2139,73,4,14,10,9,3,0,20,429.65,0.505,0.333,15.704,-1.691,18,0.2466,0,0,6,6,7,1,6,6,6,2543.244,1.194,1.2207150093553072e+16,-6.54,52.773,23.122,11.801,9,0
CC[C@@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@H]2[C@H]5O)N3[C@@H]1O,326.44,326.2,1.55,46.94,91.73,0.7,0.8221,24,2,4,1,7,1,0,4,142.62,0.392,0.111,11.598,-0.319,6,0.25,0,0,6,5,5,0,5,4,0,723.345,1.596,758613.955,-1.1,14.11,4.169,1.204,10,1
CC[C@@]1(c2ccncc2)CCC(=O)NC1=O,218.26,218.11,1.17,59.06,58.59,0.4167,0.7578,16,1,3,2,2,1,0,4,94.07,0.296,0.237,12.006,-0.559,6,0.375,0,0,1,1,2,1,1,1,2,416.287,2.4,5184.742,-1.71,10.796,4.04,1.6,1,0
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,390.52,390.24,3.95,72.83,106.29,0.7391,0.6954,28,1,5,6,3,0,0,5,167.72,0.462,0.308,12.437,-0.593,0,0.0,0,0,3,1,1,0,1,1,0,636.904,1.699,1710815.283,-1.62,21.098,9.252,4.857,7,0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.55,404.26,4.2,72.83,110.84,0.75,0.672,29,1,5,6,3,0,0,5,174.08,0.462,0.308,12.544,-0.597,0,0.0,0,0,3,1,1,0,1,1,0,666.182,1.74,2389463.979,-1.62,22.074,9.461,5.302,8,0
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.53,424.25,2.44,124.29,111.44,0.7391,0.3971,30,4,6,10,2,0,0,7,177.99,0.481,0.308,12.43,-1.095,0,0.0,0,0,2,0,0,0,0,0,0,655.937,2.09,2487572.54,-1.7,24.568,11.071,6.654,8,0
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,705.65,704.24,5.58,104.7,188.18,0.3714,0.1744,49,0,12,11,7,5,0,14,293.88,0.491,0.35,12.802,-1.159,28,0.5714,0,0,2,2,4,2,2,2,0,1907.32,0.925,199522788933.967,-4.36,33.152,14.242,7.045,3,0
CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,280.32,280.11,4.04,50.44,82.72,0.1667,0.7365,21,1,3,3,3,3,0,3,122.03,0.507,0.343,12.301,-0.47,16,0.7619,0,0,0,0,1,1,0,0,0,818.736,2.26,84442.117,-2.55,13.434,5.444,2.312,1,0
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,326.44,326.2,3.4,45.59,95.12,0.55,0.9352,24,1,4,4,5,2,0,4,143.0,0.497,0.119,11.178,-0.469,10,0.4167,0,0,3,3,4,1,3,3,0,732.651,1.676,512499.659,-1.65,15.853,6.338,2.579,5,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,837.06,836.52,2.21,216.89,212.47,0.9512,0.0778,58,5,17,13,3,0,0,17,345.08,0.459,0.311,14.323,-1.967,0,0.0,0,0,3,3,3,0,3,3,0,1303.813,2.22,814413428747.856,-1.58,50.774,21.476,12.072,18,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.94,733.46,1.79,193.91,186.26,0.9459,0.2379,51,5,14,7,3,0,0,14,303.59,0.459,0.311,14.073,-1.994,0,0.0,0,0,3,3,3,0,3,3,0,1167.298,2.183,26903252120.267,-1.3,44.099,17.014,9.506,18,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,749.0,748.51,1.9,180.08,194.18,0.9737,0.2385,52,5,14,7,3,0,0,14,311.56,0.459,0.311,14.198,-1.799,0,0.0,0,0,3,3,3,0,3,3,0,1143.3,2.175,41580665866.423,-1.01,45.38,17.847,10.043,18,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,835.09,834.55,2.2,196.33,213.52,0.9762,0.1417,58,5,16,12,4,0,0,16,346.35,0.459,0.311,14.506,-1.638,0,0.0,0,0,4,4,4,0,4,4,0,1292.255,1.833,1088369865313.99,-1.09,49.564,20.397,11.099,20,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,751.93,751.45,1.88,193.91,186.61,0.9459,0.2369,52,5,14,7,3,0,0,15,307.76,0.459,0.311,16.764,-2.768,0,0.0,0,0,3,3,3,0,3,3,0,1217.986,2.223,35306407719.702,-1.37,45.023,16.781,9.349,18,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,747.96,747.48,2.44,182.91,191.05,0.9474,0.2658,52,4,14,8,3,0,0,14,310.28,0.459,0.311,14.174,-1.965,0,0.0,0,0,3,3,3,0,3,3,0,1187.576,2.222,47935039872.769,-1.3,45.092,17.659,9.378,18,0
CC[C@]1(C)CC(=O)NC1=O,141.17,141.08,0.45,46.17,36.16,0.7143,0.5387,10,1,2,1,1,0,0,3,59.8,0.296,0.232,11.006,-0.433,0,0.0,0,0,1,1,1,0,1,1,2,188.045,2.8,173.496,-0.86,7.249,2.075,0.916,1,0
CC[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(N)n2)[C@]2(C)[C@@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,478.66,478.26,3.61,131.19,126.25,0.8333,0.432,33,3,8,5,4,1,0,9,199.75,0.461,0.316,13.402,-0.555,5,0.1515,0,0,3,3,1,1,0,0,0,924.03,1.69,20966736.574,-1.61,24.513,8.556,3.79,8,0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,810.99,810.42,3.99,154.1,220.43,0.587,0.1798,59,3,12,7,9,3,0,13,345.14,0.496,0.344,15.322,-2.301,15,0.2542,0,0,6,3,6,1,5,2,0,2257.091,1.364,16547476727054.902,-4.43,40.0,13.802,5.197,10,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,753.94,753.41,2.73,164.82,208.06,0.5814,0.1869,55,5,10,6,9,3,0,12,321.79,0.496,0.322,15.196,-2.302,15,0.2727,0,0,6,3,6,1,5,2,1,2119.004,1.364,2643675543460.937,-3.94,36.684,12.279,4.513,10,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,824.97,824.4,3.52,171.17,220.57,0.5652,0.131,60,3,12,8,9,3,0,14,349.3,0.496,0.344,15.322,-2.531,15,0.25,0,0,6,3,6,1,5,2,1,2310.176,1.379,27977548254752.824,-4.76,40.636,14.149,5.195,10,1
