SMILES,covered_by_medex,fact_count
CC(C)(C)NCC(O)COc1cccc2c1SCCC2,True,78
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,True,1050
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,True,118
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,True,1628
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,False,0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,True,941
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,True,6544
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,True,150
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,True,2281
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,True,5809
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,True,83
Clc1cccc(Cl)c1NC1=NCCN1,True,3592
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,True,259
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,True,639
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,True,1753
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,True,1919
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,True,75
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,True,205
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,True,14663
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,True,301
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,True,5361
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,True,3070
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,True,7359
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,False,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,True,664
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,True,176
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,True,93
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,True,2025
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,True,956
O=P1(N(CCCl)CCCl)NCCCO1,True,5216
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,True,386
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,True,971
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,True,285
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,True,2058
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,True,77
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,True,68
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,True,52
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,True,5438
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,True,680
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,True,137
Cn1c(=O)c2c(ncn2C)n(C)c1=O,True,12048
CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,False,0
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,True,398
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,True,125
C=CCOc1ccccc1OCC(O)CNC(C)C,True,360
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,True,203
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,True,40
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,True,131
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,False,0
Cc1ncc([N+](=O)[O-])n1CCO,True,4033
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,True,1302
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,True,82
CC[N+](C)(C)c1cccc(O)c1,True,326
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,True,183
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,True,209
CCN(CC)c1cc(C)nc2ncnn12,True,91
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,True,7629
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,True,5494
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,True,3248
C[C@@H]1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(=O)O)C(CC(O[C@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,False,0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,True,1429
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,True,78
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,True,1516
CCN(CC)CC(=O)Nc1c(C)cccc1C,True,5173
COc1ccc2cc(CCC(C)=O)ccc2c1,True,825
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,False,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,True,82
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,True,1221
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,True,1151
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,True,159
Oc1c(Cl)cc(Cl)c2cccnc12,True,41
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,True,177
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,True,577
CN1CCC[C@H]1c1cccnc1,True,197
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,False,0
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,True,285
CN(C)CCC=C1c2ccccc2CCc2ccccc21,True,2156
NC(N)=NCCN1CCCCCCC1,True,876
O=C(O)P(=O)(O)O,True,588
CCCc1cc(=O)[nH]c(=S)[nH]1,True,1100
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,True,1049
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)C[C@H]12,False,0
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,True,200
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,True,989
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,True,2229
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,True,147
CCOc1ccccc1OCC1CNCCO1,True,206
CNCCCCOc1ccccc1Cc1ccccc1,True,48
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,474
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,True,216
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,True,6376
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,False,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,True,713
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,True,3114
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,True,1041
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,True,4
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,True,758
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,True,2064
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,True,3544
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,True,31
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,True,1724
Clc1ccc2nsnc2c1NC1=NCCN1,True,85
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,True,1081
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,True,366
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,True,540
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,True,17667
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,True,7
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,True,1463
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,True,1090
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,True,1174
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,True,400
NCC(O)c1cccc(O)c1,True,119
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,False,0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,False,0
