Drug,IUPAC_Name,MolecularFormula
CN1CC=C(c2ccccc2)CC1,"1-methyl-4-phenyl-3,6-dihydro-2H-pyridine",C12H15N
CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,10-(1-methylpiperidin-4-ylidene)-9H-anthracen-9-ol,C20H21NO
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,"1-methyl-4-(6-thiatricyclo[8.4.0.03,7]tetradeca-1(14),3(7),4,10,12-pentaen-2-ylidene)piperidine",C19H21NS
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,4-(2-chloroxanthen-9-ylidene)-1-methylpiperidine,C19H18ClNO
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,1-methyl-4-thioxanthen-9-ylidenepiperidine,C19H19NS
CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,"10-[(1,3-dimethylpyrrolidin-3-yl)methyl]phenothiazine",C19H22N2S
CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,"1-methyl-4-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyloxy)piperidine",C21H25NO
CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,"1,11-dimethyl-11-azatricyclo[7.4.1.02,7]tetradeca-2(7),3,5-trien-4-ol",C15H21NO
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,"3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol",C17H21NO3
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,"3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-9-ol",C17H21NO2
CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,"4-methyl-4-azatetracyclo[13.4.0.02,7.08,13]nonadeca-1(19),2(7),8,10,12,15,17-heptaene",C19H19N
CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,"18-methyl-8-thia-18-azatetracyclo[13.5.0.02,7.09,14]icosa-1(15),2(7),3,5,9,11,13-heptaene-4-carbonitrile",C20H18N2S
CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,"8,18-dimethyl-8,18-diazatetracyclo[13.5.0.02,7.09,14]icosa-1(15),2,4,6,9,11,13-heptaene",C20H22N2
CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,"18-methyl-8-oxa-18-azatetracyclo[13.5.0.02,7.09,14]icosa-1(15),2,4,6,9,11,13-heptaene",C19H19NO
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,10-[(1-methylpiperidin-3-yl)methyl]phenothiazine,C19H22N2S
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfinylphenothiazine,C21H26N2OS2
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfonylphenothiazine,C21H26N2O2S2
CN1CCC[C@H]1c1cccnc1,3-[(2S)-1-methylpyrrolidin-2-yl]pyridine,C10H14N2
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,"1-[(4-chlorophenyl)-phenylmethyl]-4-methyl-1,4-diazepane",C19H23ClN2
CN1CCCc2cccc(OCC3CNCCO3)c21,"2-[(1-methyl-3,4-dihydro-2H-quinolin-8-yl)oxymethyl]morpholine",C15H22N2O2
CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,"(2Z)-6-(2-chlorophenyl)-2-[(4-methylpiperazin-1-yl)methylidene]-8-nitro-4H-imidazo[1,2-a][1,4]benzodiazepin-1-one",C23H21ClN6O3
CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,"2-(3,4-dichlorophenyl)-1-[(2R)-4-methyl-2-(pyrrolidin-1-ylmethyl)piperazin-1-yl]ethanone",C18H25Cl2N3O
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,"[6-(7-chloro-1,8-naphthyridin-2-yl)-5-oxo-3,7-dihydro-2H-[1,4]dithiino[2,3-c]pyrrol-7-yl] 4-methylpiperazine-1-carboxylate",C20H20ClN5O3S2
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"[6-(5-chloro-2-pyridinyl)-5-oxo-7H-pyrrolo[3,4-b]pyrazin-7-yl] 4-methylpiperazine-1-carboxylate",C17H17ClN6O3
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1-[(4-chlorophenyl)-phenylmethyl]-4-methylpiperazine,C18H21ClN2
CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,"(2E)-2-[6-chloro-10-(4-methylpiperazin-1-yl)-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene]acetonitrile",C22H20ClN3
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,6-(4-methylpiperazin-1-yl)-11H-benzo[c][1]benzazepine,C19H21N3
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,3-fluoro-6-(4-methylpiperazin-1-yl)-11H-benzo[c][1]benzazepine,C19H20FN3
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,4]benzothiazepine",C18H18ClN3S
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,4]benzoxazepine",C18H18ClN3O
CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,"5-(4-methylpiperazin-1-yl)imidazo[2,1-b][1,3,5]benzothiadiazepine",C15H17N5S
CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,"(2E)-2-[9-(4-methylpiperazin-1-yl)-5,12-dithia-8-azatricyclo[8.3.0.03,7]trideca-1(13),3,6,8,10-pentaen-2-ylidene]acetonitrile",C17H16N4S2
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,"3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine",C18H19ClN4
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,"1-(3-chloro-5,6-dihydrobenzo[b][1]benzothiepin-5-yl)-4-methylpiperazine",C19H21ClN2S
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,"11-[2-(4-methylpiperazin-1-yl)acetyl]-5H-pyrido[2,3-b][1,4]benzodiazepin-6-one",C19H21N5O2
CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-17-[2-(4-methylpiperazin-1-yl)acetyl]-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C26H38N2O4
CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"(9E)-N,N-dimethyl-9-[3-(4-methylpiperazin-1-yl)propylidene]thioxanthene-2-sulfonamide",C23H29N3O2S2
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3-(4-methylpiperazin-1-yl)-1-[2-(trifluoromethyl)phenothiazin-10-yl]propan-1-one,C21H22F3N3OS
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine,C21H24F3N3S
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2-chloro-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine,C20H24ClN3S
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"N,N-dimethyl-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine-2-sulfonamide",C22H30N4O2S2
CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,1-[2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethyl]-3-methylimidazolidin-2-one,C25H32ClN5OS
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,"6,8-difluoro-1-(2-fluoroethyl)-7-(4-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid",C17H18F3N3O3
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,"7-fluoro-6-(4-methylpiperazin-1-yl)-10-oxo-4-thia-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",C17H18FN3O3S
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,"5-methyl-3-(4-methylpiperazin-1-yl)pyridazino[3,4-b][1,4]benzoxazine",C16H19N5O
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,6-fluoro-1-(4-fluorophenyl)-7-(4-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid,C21H19F2N3O3
CN1CCN(c2ccccc2Cc2ccccc2)CC1,1-(2-benzylphenyl)-4-methylpiperazine,C18H22N2
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,"2-(4-methylpiperazin-1-yl)-5-(2,3,5-trichlorophenyl)pyrimidin-4-amine",C15H16Cl3N5
CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,"10-fluoro-3-methyl-7-thiophen-2-yl-2,4,4a,5-tetrahydro-1H-pyrazino[1,2-a][1,4]benzodiazepine",C17H18FN3S
CN1CCN2c3ccccc3Cc3ccccc3C2C1,"5-methyl-2,5-diazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(19),8,10,12,15,17-hexaene",C18H20N2
CN1CCN2c3ncccc3Cc3ccccc3C2C1,"5-methyl-2,5,19-triazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(15),8,10,12,16,18-hexaene",C17H19N3
CN1CCN2c3ccccc3Cn3cccc3C2C1.O=C(O)/C=C\C(=O)O,"(Z)-but-2-enedioic acid;17-methyl-6,14,17-triazatetracyclo[12.4.0.02,6.08,13]octadeca-2,4,8,10,12-pentaene",C20H23N3O4
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,"7-chloro-1-methyl-5-phenyl-2,3-dihydro-1,4-benzodiazepine",C16H15ClN2
CN1CCOC(c2ccccc2)c2ccccc2C1,"5-methyl-1-phenyl-1,3,4,6-tetrahydro-2,5-benzoxazocine",C17H19NO
CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,,C18H18ClNO
CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,"[(3aR,8bS)-3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl] N-phenylcarbamate",C20H23N3O2
CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,"[(3aR,8bS)-3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl] 3,4-dihydro-1H-isoquinoline-2-carboxylate",C23H27N3O2
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,"(1S,9S,10S)-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol",C17H23NO
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,"(1R,9R,10R)-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol",C17H23NO
CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,"(4R,4aR,7aR,12bS)-9-hydroxy-3,7a-dimethyl-2,4,4a,5,6,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C18H21NO3
CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,"(1S)-6-chloro-12-methyl-2-oxa-12,15-diazatetracyclo[7.5.3.01,10.03,8]heptadeca-3(8),4,6-trien-16-one",C15H17ClN2O2
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"(4R,4aS,7aR,12bS)-4a,9-dihydroxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C17H19NO4
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,"(4R,4aR,7aR,12bS)-9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C17H19NO3
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,"(4R,4aR,7aR,12bS)-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol",C17H19NO3
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,"(4R,4aS,7S,7aR,12bS)-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7,9-triol",C17H21NO4
CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,"[(4R,4aR,7S,7aR,12bS)-3-methyl-9-(pyridine-3-carbonyloxy)-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-yl] pyridine-3-carboxylate",C29H25N3O5
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,"(5S)-5-(5-bromo-2,3-dihydro-1-benzofuran-7-yl)-8-chloro-3-methyl-1,2,4,5-tetrahydro-3-benzazepin-7-ol",C19H19BrClNO2
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,"(6aR)-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diol",C17H17NO2
CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,"2-[(6aR,9R)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinolin-9-yl]acetonitrile",C17H19N3
CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,"(6aR,9S,10aR)-9-(dimethylsulfamoylamino)-4,7-dimethyl-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinoline",C18H26N4O2S
CN1C[C@@H]2[C@@H](Cc3ccc(Cl)cc3[C@H]2c2ccccc2)C1,"(3aS,4R,9aR)-6-chloro-2-methyl-4-phenyl-1,3,3a,4,9,9a-hexahydrobenzo[f]isoindole",C19H20ClN
CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,"(2R,6S)-9-chloro-4-methyl-13-oxa-4-azatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),7(12),8,10,14,16-hexaene",C17H16ClNO
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"(6aR,9R,10aR)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",C33H37N5O5
CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,"4-[[(6aR,9S)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl]methyl]piperazine-2,6-dione",C20H22N4O2
CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,"7-chloro-3-[5-(2-hydroxypropan-2-yl)-1,2,4-oxadiazol-3-yl]-5-methyl-4H-imidazo[1,5-a][1,4]benzodiazepin-6-one",C17H16ClN5O3
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,,C18H18ClN5O4
CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,"7-chloro-3-[5-(1,2-dihydroxypropan-2-yl)-1,2,4-oxadiazol-3-yl]-5-methyl-4H-imidazo[1,5-a][1,4]benzodiazepin-6-one",C17H16ClN5O4
CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,,C17H16ClN5O4
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,"tert-butyl 8-methyl-7-oxo-5-thia-1,8,12-triazatricyclo[8.3.0.02,6]trideca-2(6),3,10,12-tetraene-11-carboxylate",C15H17N3O3S
CN1Cc2c(N)cccc2C(c2ccccc2)C1,"2-methyl-4-phenyl-3,4-dihydro-1H-isoquinolin-8-amine",C16H18N2
CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,"1-methyl-N-[(1R,5S)-9-methyl-9-azabicyclo[3.3.1]nonan-3-yl]indazole-3-carboxamide",C18H24N4O
CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,"[(1S,2S,4R,5R)-9-methyl-3-oxa-9-azatricyclo[3.3.1.02,4]nonan-7-yl] (2S)-3-hydroxy-2-phenylpropanoate",C17H21NO4
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,"1-cyclohexyl-N-[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl]-4-oxoquinoline-3-carboxamide",C24H31N3O2
CN1[C@H]2CC[C@@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,"3,3-dimethyl-N-[(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl]-2H-indole-1-carboxamide",C19H27N3O
CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,"N-[(8-fluoro-1-methyl-5-phenyl-2,3-dihydro-1,4-benzodiazepin-2-yl)methyl]furan-3-carboxamide",C22H20FN3O2
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,"7-[(3-chloro-6-methyl-5,5-dioxo-11H-benzo[c][2,1]benzothiazepin-11-yl)amino]heptanoic acid",C21H25ClN2O4S
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,"[2-chloro-5-(2-chlorophenyl)-1-methyl-3H-1,4-benzodiazepin-2-yl]methanol",C17H16Cl2N2O
CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,"N-[[5-(2-fluorophenyl)-1-methyl-2,3-dihydro-1,4-benzodiazepin-2-yl]methyl]thiophene-3-carboxamide",C22H20FN3OS
CN=C(Cc1ccc2ccccc2c1)[NH2+]C.[Cl-],methyl-[N-methyl-C-(naphthalen-2-ylmethyl)carbonimidoyl]azanium chloride,C14H17ClN2
CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1,"1-cyano-3-[2-[[2-(diaminomethylideneamino)-1,3-thiazol-4-yl]methylsulfanyl]ethyl]-2-methylguanidine",C10H16N8S2
CN=C(NC#N)NCCSCc1nc[nH]c1C,1-cyano-2-methyl-3-[2-[(5-methyl-1H-imidazol-4-yl)methylsulfanyl]ethyl]guanidine,C10H16N6S
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,"7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-imine",C16H14ClN3O
CNC(=NC#N)Nc1cccc(-c2csc(N=C(N)N)n2)c1,"1-cyano-3-[3-[2-(diaminomethylideneamino)-1,3-thiazol-4-yl]phenyl]-2-methylguanidine",C13H14N8S
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,3-[4-[3-(2-chlorothioxanthen-9-ylidene)propyl]piperazin-1-yl]-N-methylpropanamide,C24H28ClN3OS
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,"(2S,5R,6R)-6-[[(2R)-2-[[(2R)-2-amino-4-(methylamino)-4-oxobutanoyl]amino]-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C21H27N5O7S
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,N-methyl-3-[3-(trifluoromethyl)phenoxy]azetidine-1-carboxamide,C12H13F3N2O2
CNC(=O)NC(O)C(Cl)(Cl)Cl,"1-methyl-3-(2,2,2-trichloro-1-hydroxyethyl)urea",C4H7Cl3N2O2
CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12,"[(1R,2S,3R,6R,7S)-6-methyl-5-oxo-4-oxatricyclo[5.2.1.02,6]dec-8-en-3-yl] N-methylcarbamate",C12H15NO4
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,"[(3aR,8bS)-3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl] N-methylcarbamate",C15H21N3O2
CNC(C)C(=O)c1ccc(OC)cc1,1-(4-methoxyphenyl)-2-(methylamino)propan-1-one,C11H15NO2
CNC(C)C(O)c1ccc(O)cc1,4-[1-hydroxy-2-(methylamino)propyl]phenol,C10H15NO2
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,"2-[4,6-diamino-3-[3-amino-6-[1-(methylamino)ethyl]oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol",C21H43N5O7
CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,(Z)-3-(4-bromophenyl)-N-methyl-3-pyridin-3-ylprop-2-en-1-amine,C15H15BrN2
CNC1(c2ccccc2Cl)CCCCC1=O,2-(2-chlorophenyl)-2-(methylamino)cyclohexan-1-one,C13H16ClNO
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,"3-amino-N-[5-amino-4-[6-(aminomethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-2-[3,5-dihydroxy-5-methyl-4-(methylamino)oxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxypropanamide",C22H43N5O12
CNC1CCC(c2ccccc2)c2ccccc21,"N-methyl-4-phenyl-1,2,3,4-tetrahydronaphthalen-1-amine",C17H19N
CNC1CCN2c3ccccc3CCc3cccc1c32,"N-methyl-1-azatetracyclo[8.7.1.02,7.014,18]octadeca-2,4,6,10(18),11,13-hexaen-15-amine",C18H20N2
CNC1CCc2ncsc2C1,"N-methyl-4,5,6,7-tetrahydro-1,3-benzothiazol-6-amine",C8H12N2S
CNC1Cc2ccccc2N(C)c2ccccc21,"N,11-dimethyl-5,6-dihydrobenzo[b][1]benzazepin-5-amine",C16H18N2
CNCC(O)c1ccc(O)c(O)c1,"4-[1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol",C9H13NO3
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,"[2-(2,2-dimethylpropanoyloxy)-4-[1-hydroxy-2-(methylamino)ethyl]phenyl] 2,2-dimethylpropanoate",C19H29NO5
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,"[3-[1-hydroxy-2-(methylamino)ethyl]phenyl] 2,2-dimethylpropanoate",C14H21NO3
CNCC12CCC(c3ccccc31)c1ccccc12,"N-methyl-1-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)methanamine",C18H19N
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine,C17H18F3NO
CNCCC(Oc1cccc2ccccc12)c1cccs1,N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine,C18H19NOS
CNCCC(Oc1ccccc1OC)c1ccccc1,3-(2-methoxyphenoxy)-N-methyl-3-phenylpropan-1-amine,C17H21NO2
CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,"3-(10,10-dimethylanthracen-9-ylidene)-N-methylpropan-1-amine",C20H23N
CNCCC=C1c2ccccc2CCc2ccccc21,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",C19H21N
CNCCC=C1c2ccccc2C2CC2c2ccccc21,"N-methyl-3-(11-tetracyclo[10.4.0.02,4.05,10]hexadeca-1(16),5,7,9,12,14-hexaenylidene)propan-1-amine",C20H21N
CNCCCC1(C)CN(c2ccccc2)c2ccccc21,N-methyl-3-(3-methyl-1-phenyl-2H-indol-3-yl)propan-1-amine,C19H24N2
CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,3-methyl-3-[3-(methylamino)propyl]-1-phenylindol-2-one,C19H22N2O
CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,"3-(3,3-dimethyl-1-phenyl-2-benzofuran-1-yl)-N-methylpropan-1-amine",C20H25NO
CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,"3-(3,3-dimethyl-1-phenyl-2-benzothiophen-1-yl)-N-methylpropan-1-amine",C20H25NS
CNCCCC12CCC(c3ccccc31)c1ccccc12,"N-methyl-3-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)propan-1-amine",C20H23N
CNCCCC1c2ccccc2C=Cc2ccccc21,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenyl)propan-1-amine",C19H21N
CNCCCN1Cc2ccccc2Cc2ccccc21,"3-(6,11-dihydrobenzo[c][1]benzazepin-5-yl)-N-methylpropan-1-amine",C18H22N2
CNCCCCOc1ccccc1Cc1ccccc1.[Cl-].[H+],,C18H24ClNO
CNCCCN1c2ccccc2CCc2ccccc21,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N-methylpropan-1-amine",C18H22N2
CNCCCN1c2ccccc2C(C)(C)c2ccccc21,"3-(9,9-dimethylacridin-10-yl)-N-methylpropan-1-amine",C19H24N2
CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,3-(2-chlorophenothiazin-10-yl)-N-methylpropan-1-amine,C16H17ClN2S
CNCCCN1c2ccccc2Sc2ccccc21,N-methyl-3-phenothiazin-10-ylpropan-1-amine,C16H18N2S
CNCCOC(c1ccccc1)c1ccccc1C,N-methyl-2-[(2-methylphenyl)-phenylmethoxy]ethanamine,C17H21NO
