Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CNC(=O)NC(O)C(Cl)(Cl)Cl,221.47,219.96,0.6,61.36,43.89,0.75,0.4486,11,3,2,1,0,0,0,7,78.8,0.369,0.316,10.511,-1.91,0,0.0,0,0,0,0,0,0,0,0,2,146.763,3.875,153.8,0.1,11.1,4.207,4.526,1,1
CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12,237.25,237.1,1.05,64.63,57.75,0.6667,0.5467,17,1,4,1,3,0,0,5,99.15,0.424,0.409,11.98,-0.743,0,0.0,0,0,3,2,1,0,1,1,1,418.729,1.885,12550.744,-1.52,10.622,3.244,1.193,5,0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,275.35,275.16,1.77,44.81,78.32,0.5333,0.8482,20,1,4,1,3,1,0,5,119.05,0.412,0.41,11.353,-0.429,6,0.3,0,0,2,1,2,0,2,1,1,560.05,2.004,43602.737,-1.75,13.243,4.38,1.693,2,0
CNC(C)C(=O)c1ccc(OC)cc1,193.25,193.11,1.49,38.33,55.85,0.3636,0.7361,14,1,3,4,1,1,0,3,84.08,0.497,0.179,11.672,-0.15,6,0.4286,0,0,0,0,0,0,0,0,0,305.568,2.812,1533.477,-1.35,10.729,4.766,2.326,1,1
CNC(C)C(O)c1ccc(O)cc1,181.23,181.11,1.03,52.49,51.59,0.4,0.6526,13,3,3,3,1,1,0,3,78.03,0.508,0.115,9.736,-0.536,6,0.4615,0,0,0,0,0,0,0,0,0,258.132,2.767,857.684,-1.06,10.024,4.254,2.437,2,2
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,477.6,477.32,-3.33,199.73,119.93,1.0,0.1816,33,8,12,7,3,0,0,12,194.98,0.388,0.185,11.129,-1.287,0,0.0,0,0,3,3,2,0,2,2,0,631.811,1.685,12965995.531,-0.48,27.113,11.061,5.85,13,13
CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,303.2,302.04,3.5,24.92,79.38,0.1333,0.9349,18,1,2,4,2,2,0,3,115.9,0.316,0.035,4.186,0.834,12,0.6667,0,0,0,0,1,1,0,0,0,517.95,2.403,16473.197,-1.45,12.993,6.474,3.277,0,0
CNC1(c2ccccc2Cl)CCCCC1=O,237.73,237.09,2.9,29.1,65.66,0.4615,0.8572,16,1,2,2,2,1,0,3,100.99,0.304,0.157,12.179,-0.559,6,0.375,0,0,1,1,0,0,0,0,0,404.674,2.483,5246.763,-0.86,11.62,4.559,1.763,1,1
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,569.61,569.29,-7.52,297.72,130.29,0.9545,0.1226,39,12,16,9,3,0,0,17,224.68,0.388,0.25,12.428,-1.721,0,0.0,0,0,3,3,2,0,2,2,1,811.394,1.839,192017100.411,-1.13,32.385,13.235,6.855,15,15
CNC1CCC(c2ccccc2)c2ccccc21,237.35,237.15,3.87,12.03,75.76,0.2941,0.8357,18,1,1,2,3,2,0,1,108.86,0.313,0.032,3.432,0.515,12,0.6667,0,0,1,0,0,0,0,0,0,518.143,2.044,24323.838,-1.6,11.488,4.95,1.952,2,2
CNC1CCN2c3ccccc3CCc3cccc1c32,264.37,264.16,3.59,15.27,83.72,0.3333,0.8465,20,1,2,1,4,2,0,2,119.98,0.341,0.049,3.474,0.492,12,0.6,0,0,2,0,2,0,2,0,0,647.617,1.944,82729.63,-1.8,11.98,4.637,1.68,1,1
CNC1CCc2ncsc2C1,168.26,168.07,1.22,24.92,46.99,0.625,0.6817,11,1,3,1,2,1,0,3,70.66,0.317,0.08,4.316,0.683,5,0.4545,0,0,1,0,1,1,0,0,0,243.995,2.179,654.035,-0.41,7.25,2.911,1.303,1,1
CNC1Cc2ccccc2N(C)c2ccccc21,238.33,238.15,3.27,15.27,76.45,0.25,0.82,18,1,2,1,3,2,0,2,108.25,0.344,0.046,3.435,0.382,12,0.6667,0,0,1,0,1,0,1,0,0,562.528,2.207,21908.986,-1.8,11.3,4.465,1.696,1,1
CNCC(O)c1ccc(O)c(O)c1,183.21,183.09,0.35,72.72,48.66,0.3333,0.5102,13,4,4,3,1,1,0,4,76.46,0.504,0.157,9.481,-0.67,6,0.4615,0,0,0,0,0,0,0,0,0,288.188,2.835,795.662,-1.26,9.825,4.113,2.336,1,1
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,351.44,351.2,2.84,84.86,95.51,0.5789,0.6267,25,2,6,5,1,1,0,6,149.07,0.422,0.316,12.238,-0.774,6,0.24,0,0,0,0,0,0,0,0,0,625.682,3.216,128845.03,-1.92,21.123,7.973,6.139,1,1
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,251.33,251.15,1.89,58.56,70.42,0.5,0.6335,18,2,4,4,1,1,0,4,107.97,0.426,0.316,11.744,-0.608,6,0.3333,0,0,0,0,0,0,0,0,0,409.745,2.797,6956.426,-1.39,14.67,5.977,4.126,1,1
CNCC12CCC(c3ccccc31)c1ccccc12,249.36,249.15,3.43,12.03,78.67,0.3333,0.8595,19,1,1,2,5,2,0,1,114.22,0.319,0.033,3.436,0.191,12,0.6316,0,0,3,0,0,0,0,0,0,581.592,2.043,47923.377,-1.6,11.245,3.945,1.339,0,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33,309.13,4.44,21.26,79.8,0.2941,0.8518,22,1,2,6,2,2,0,5,127.47,0.486,0.416,12.565,-4.33,12,0.5455,0,0,0,0,0,0,0,0,0,566.708,2.13,84553.518,-2.01,16.362,7.313,4.495,1,1
CNCCC(Oc1cccc2ccccc12)c1cccs1,297.42,297.12,4.63,21.26,90.18,0.2222,0.7159,21,1,3,6,3,3,0,3,128.93,0.484,0.134,6.345,0.1,15,0.7143,0,0,0,0,1,1,0,0,0,688.02,1.903,130768.599,-1.84,14.112,6.743,3.257,1,1
CNCCC(Oc1ccccc1OC)c1ccccc1,271.36,271.16,3.42,30.49,81.35,0.2941,0.8366,20,1,3,7,2,2,0,3,120.09,0.493,0.162,6.16,0.014,12,0.6,0,0,0,0,0,0,0,0,0,513.408,2.191,46929.866,-2.0,14.41,7.556,3.746,1,1
CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,277.41,277.18,4.37,12.03,90.63,0.3,0.8216,21,1,1,3,3,2,0,1,127.26,0.319,0.016,3.227,0.063,12,0.5714,0,0,1,0,0,0,0,0,0,628.243,2.213,76901.766,-1.86,14.093,5.496,2.319,0,0
CNCCC=C1c2ccccc2C2CC2c2ccccc21,275.39,275.17,4.31,12.03,88.61,0.3,0.8229,21,1,1,3,4,2,0,1,126.26,0.319,0.002,3.244,0.734,12,0.5714,0,0,2,1,0,0,0,0,0,644.99,1.891,204573.622,-1.86,12.849,5.159,2.126,2,2
CNCCC=C1c2ccccc2CCc2ccccc21,263.38,263.17,3.83,12.03,85.91,0.2632,0.83,20,1,1,3,3,2,0,1,120.9,0.319,0.002,3.226,1.022,12,0.6,0,0,1,0,0,0,0,0,0,575.668,2.113,64665.059,-1.86,13.138,6.062,2.543,0,0
CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,294.4,294.17,3.62,32.34,90.54,0.3158,0.8542,22,1,2,5,3,2,0,3,131.51,0.32,0.241,13.184,-0.441,12,0.5455,0,0,1,0,1,0,1,0,1,668.145,2.031,146458.896,-2.13,14.793,5.933,2.315,1,1
CNCCCC1(C)CN(c2ccccc2)c2ccccc21,280.42,280.19,4.1,15.27,90.4,0.3684,0.8297,21,1,2,5,3,2,0,2,127.35,0.34,0.045,3.262,0.239,12,0.5714,0,0,1,0,1,0,1,0,0,593.525,1.93,99176.9,-1.8,14.151,5.904,2.682,1,1
CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,295.43,295.19,4.2,21.26,90.94,0.4,0.8349,22,1,2,5,3,2,0,2,133.07,0.355,0.12,6.712,-0.335,12,0.5455,0,0,1,0,1,0,1,0,0,635.165,2.116,131199.209,-1.64,15.263,5.864,2.467,1,1
CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,311.49,311.17,4.91,12.03,97.44,0.4,0.7873,22,1,2,5,3,2,0,2,138.08,0.32,0.067,3.296,0.082,12,0.5455,0,0,1,0,1,0,1,0,0,635.165,2.116,131199.209,-1.25,15.638,6.096,2.591,1,1
CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41,277.18,4.21,12.03,87.9,0.4,0.8254,21,1,1,4,5,2,0,1,126.95,0.32,0.021,3.309,0.263,12,0.5714,0,0,3,0,0,0,0,0,0,610.893,1.881,130037.016,-1.6,13.09,4.994,1.802,0,0
CNCCCC1c2ccccc2C=Cc2ccccc21,263.38,263.17,4.3,12.03,86.82,0.2632,0.8109,20,1,1,4,3,2,0,1,120.9,0.32,0.01,3.255,0.505,12,0.6,0,0,1,0,0,0,0,0,0,563.168,2.034,64665.059,-1.86,13.138,6.062,2.543,0,0
CNCCCCOc1ccccc1Cc1ccccc1.[Cl-].[H+],305.85,305.15,0.77,21.26,85.46,0.3333,0.7277,21,1,2,8,2,2,0,3,134.98,1.0,1.0,5.928,0.0,12,0.5455,1,1,0,0,0,0,0,0,0,507.45,0.0,48257.562,-1.51,17.541,10.251,6.194,0,0
CNCCCN1Cc2ccccc2Cc2ccccc21,266.39,266.18,3.21,15.27,85.28,0.3333,0.8549,20,1,2,4,3,2,0,2,120.98,0.367,0.043,3.239,1.025,12,0.6,0,0,1,0,1,0,1,0,0,577.136,1.928,62437.782,-1.8,13.195,6.101,2.705,0,0
CNCCCN1c2ccccc2C(C)(C)c2ccccc21,280.42,280.19,4.07,15.27,90.56,0.3684,0.8492,21,1,2,4,3,2,0,2,127.35,0.341,0.045,3.245,0.062,12,0.5714,0,0,1,0,1,0,1,0,0,581.468,2.097,76901.766,-1.8,14.151,5.531,2.338,0,0
CNCCCN1c2ccccc2CCc2ccccc21,266.39,266.18,3.53,15.27,85.84,0.3333,0.8516,20,1,2,4,3,2,0,2,120.98,0.341,0.044,3.244,1.056,12,0.6,0,0,1,0,1,0,1,0,0,529.636,1.996,64665.059,-1.8,13.195,6.101,2.565,0,0
CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,304.85,304.08,4.55,15.27,87.57,0.25,0.8341,20,1,3,4,3,2,0,4,128.68,0.34,0.057,6.182,0.794,12,0.6,0,0,1,0,1,0,1,0,0,615.176,1.995,52718.242,-1.16,13.806,6.083,2.662,0,0
CNCCCN1c2ccccc2Sc2ccccc21,270.4,270.12,3.9,15.27,82.56,0.25,0.8483,19,1,3,4,3,2,0,3,118.38,0.34,0.055,3.223,1.05,12,0.6316,0,0,1,0,1,0,1,0,0,522.68,1.963,37267.803,-1.45,12.577,5.677,2.485,0,0
CNCCOC(c1ccccc1)c1ccccc1C,255.36,255.16,3.32,21.26,79.34,0.2941,0.7995,19,1,2,6,2,2,0,2,114.98,0.367,0.108,6.073,0.01,12,0.6316,0,0,0,0,0,0,0,0,0,495.625,2.267,27412.992,-1.64,13.784,7.073,3.66,1,1
CNCCON=c1c2ccccc2ccc2ccccc12,278.36,278.14,3.04,33.62,86.9,0.1667,0.5876,21,1,3,4,3,3,0,3,123.41,0.394,0.129,5.48,0.553,15,0.7143,0,0,0,0,0,0,0,0,0,765.81,2.294,106090.54,-2.39,13.587,6.373,2.878,0,0
CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,301.39,301.09,4.38,21.26,87.17,0.1765,0.8467,21,1,3,4,3,2,0,4,127.57,0.456,0.135,13.488,-0.251,12,0.5714,0,0,1,0,1,0,1,0,0,684.24,2.045,88090.032,-1.78,14.17,6.328,3.116,0,0
CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,399.51,399.18,-0.43,122.13,101.97,0.7778,0.3488,27,5,7,8,3,0,0,9,162.92,0.477,0.353,12.377,-1.096,0,0.0,0,0,3,2,3,0,3,2,1,640.487,1.709,983617.921,-1.13,20.6,8.083,3.629,7,0
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,255.36,255.16,3.72,21.26,79.53,0.2941,0.849,19,1,2,6,2,2,0,2,114.98,0.485,0.125,6.193,0.092,12,0.6316,0,0,0,0,0,0,0,0,0,495.625,2.168,27068.962,-1.8,13.627,6.954,3.831,1,0
CNCCc1ccccn1,136.2,136.1,0.84,24.92,41.87,0.375,0.6658,10,1,2,3,1,1,0,2,61.3,0.319,0.042,4.176,0.997,6,0.6,0,0,0,0,1,1,0,0,0,171.872,2.427,251.667,-0.89,7.22,4.011,2.15,0,0
CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,346.81,346.11,3.46,50.8,93.77,0.2778,0.8699,24,1,4,6,3,2,0,6,145.67,0.489,0.414,11.92,-0.317,12,0.5,0,0,1,1,1,0,1,1,1,705.665,1.601,391766.681,-2.24,16.612,7.553,3.988,1,0
CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,293.41,293.18,3.18,32.26,89.29,0.4,0.9072,22,2,2,4,5,2,0,2,131.74,0.392,0.068,10.504,-0.319,12,0.5455,0,0,3,0,0,0,0,0,0,646.112,1.893,184002.834,-1.64,13.984,5.219,1.872,1,0
CNC[C@H](O)c1ccc(O)c(O)c1,183.21,183.09,0.35,72.72,48.66,0.3333,0.5102,13,4,4,3,1,1,0,4,76.46,0.504,0.157,9.481,-0.67,6,0.4615,0,0,0,0,0,0,0,0,0,288.188,2.835,795.662,-1.26,9.825,4.113,2.336,1,0
CNNCc1ccc(C(=O)NC(C)C)cc1,221.3,221.15,1.05,53.16,64.94,0.4167,0.6514,16,3,3,5,1,1,0,4,96.4,0.35,0.251,11.641,-0.025,6,0.375,0,0,0,0,0,0,0,0,1,332.622,2.597,3549.938,-1.39,12.678,6.249,4.002,0,0
CN[C@@H](C)Cc1ccccc1,149.24,149.12,1.84,12.03,48.67,0.4,0.6911,11,1,1,3,1,1,0,1,68.44,0.317,0.008,3.213,0.567,6,0.5455,0,0,0,0,0,0,0,0,0,193.288,2.508,370.936,-0.82,8.278,4.141,2.724,1,0
CN[C@@H](C)[C@H](O)c1ccccc1,165.24,165.12,1.33,32.26,49.92,0.4,0.7078,12,2,2,3,1,1,0,2,73.24,0.387,0.094,9.727,-0.42,6,0.5,0,0,0,0,0,0,0,0,0,222.54,2.711,606.775,-0.86,9.23,4.237,2.061,2,0
CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],328.67,327.03,1.91,12.03,82.28,0.25,0.8878,20,1,1,2,3,2,0,4,136.74,1.0,1.0,6.142,0.0,12,0.5714,1,1,1,0,0,0,0,0,0,618.221,0.0,36150.664,-0.73,15.655,6.36,2.684,2,0
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,447.53,447.27,-3.85,213.72,110.14,0.8947,0.1964,31,8,12,6,3,0,0,12,181.35,0.467,0.215,11.004,-1.294,0,0.0,0,0,3,2,2,0,2,1,0,638.768,1.693,5276902.99,-0.9,24.737,9.932,5.201,11,0
CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,539.58,539.28,-6.95,283.64,123.04,1.0,0.1494,37,11,16,6,4,0,0,16,213.26,0.394,0.189,11.126,-1.536,0,0.0,0,0,4,4,3,0,3,3,0,755.675,1.433,117334159.93,-0.64,29.345,11.848,5.663,17,0
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.58,581.27,-8.16,336.43,132.92,0.8571,0.0682,40,12,15,9,3,0,0,19,227.9,0.394,0.188,12.067,-2.384,0,0.0,0,0,3,3,2,0,2,2,0,939.682,1.964,309841678.955,-2.27,32.247,12.714,6.003,15,0
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,583.6,583.28,-8.37,339.59,133.94,0.9048,0.0884,40,13,15,9,3,0,0,19,228.53,0.394,0.187,11.29,-2.147,0,0.0,0,0,3,3,2,0,2,2,0,911.232,1.958,309841678.955,-1.98,32.533,12.9,6.111,15,0
CN[C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,1449.27,1447.43,0.11,530.49,349.29,0.4242,0.0743,101,19,25,13,12,5,0,35,583.82,0.508,0.33,16.017,-2.345,30,0.297,0,0,7,2,7,0,7,2,7,4074.499,1.239,15560863012446509356548096,-9.2,74.489,30.165,15.811,18,1
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],342.7,341.05,2.3,12.03,86.89,0.2941,0.8829,21,1,1,2,3,2,0,4,143.1,1.0,1.0,6.172,0.0,12,0.5455,1,1,1,0,0,0,0,0,0,633.051,0.0,50560.69,-0.73,16.637,7.02,3.217,2,0
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,387.91,387.17,3.78,53.6,109.74,0.381,0.7915,27,2,4,6,3,2,0,6,165.21,0.496,0.255,12.854,-0.158,12,0.4444,0,0,1,1,1,0,1,1,1,797.514,1.687,1522774.694,-2.24,19.52,8.632,4.366,2,0
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,287.82,287.1,1.65,44.29,78.08,0.6364,0.6736,18,1,6,3,2,1,0,7,116.92,0.357,0.225,6.212,0.524,6,0.3333,0,0,1,1,2,1,1,1,0,420.14,2.322,13107.371,-0.72,13.706,5.948,2.813,0,0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,584.68,584.03,1.0,197.4,138.67,0.35,0.1339,37,4,13,10,4,2,0,17,225.71,0.481,0.352,12.961,-1.25,10,0.2703,0,0,2,1,4,2,2,1,2,1336.174,1.47,143454248.081,-3.15,26.9,11.076,5.58,2,0
CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,357.35,357.07,-1.19,156.44,81.9,0.4167,0.3122,24,3,9,7,2,1,0,12,139.53,0.479,0.332,12.306,-1.21,5,0.2083,0,0,1,1,2,1,1,1,2,689.233,2.021,191392.328,-2.73,17.621,7.228,3.6,2,1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,506.59,506.05,1.29,160.1,125.64,0.2632,0.2855,33,3,11,7,4,2,0,14,199.58,0.477,0.352,12.864,-1.21,10,0.303,0,0,2,1,4,2,2,1,2,1216.119,1.537,27389785.339,-3.23,22.946,9.328,4.36,2,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,471.49,471.14,-0.39,171.74,111.07,0.5556,0.209,32,2,12,9,2,1,0,14,187.31,0.457,0.344,12.53,-0.918,5,0.1562,0,0,1,1,2,1,1,1,2,909.427,1.824,5899655.721,-3.26,25.004,10.367,6.618,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,594.61,594.04,-1.44,232.03,139.94,0.25,0.0617,39,4,15,10,4,2,0,19,229.53,0.477,0.352,12.946,-1.359,11,0.2821,0,0,2,1,4,2,2,1,2,1558.17,1.52,398361300.799,-4.23,27.795,11.66,5.493,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,397.44,397.05,-0.17,147.21,95.43,0.3571,0.3525,26,3,9,5,3,1,0,12,155.62,0.477,0.352,12.539,-1.162,5,0.1923,0,0,2,1,3,1,2,1,2,848.535,1.778,642956.579,-2.6,18.199,6.957,3.009,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS(=O)[C@H]12)c1csc(N)n1,471.47,471.05,-1.61,190.58,106.94,0.375,0.1804,31,3,11,7,3,1,0,15,180.88,0.477,0.352,12.702,-1.762,5,0.1613,0,0,2,1,3,1,2,1,2,1048.541,1.836,5768714.629,-3.33,22.357,8.807,4.268,3,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1ccco1,423.4,423.07,-0.07,147.74,98.57,0.3529,0.2661,29,2,9,7,3,1,0,12,168.22,0.477,0.352,12.595,-1.312,5,0.1724,0,0,2,1,3,1,2,1,2,907.789,1.766,2993394.943,-3.28,20.454,8.388,3.966,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39,424.07,-0.54,173.76,97.47,0.3125,0.295,29,3,9,7,3,1,0,13,167.19,0.477,0.404,12.57,-1.353,5,0.1724,0,0,2,1,3,1,2,1,3,910.031,1.766,2993394.943,-3.48,20.259,8.261,3.893,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,523.57,523.03,0.98,177.42,125.25,0.2632,0.2552,34,3,12,8,4,2,0,15,204.12,0.477,0.352,12.845,-1.288,10,0.2941,0,0,2,1,4,2,2,1,2,1206.741,1.473,47544458.881,-3.3,23.845,9.904,4.533,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,513.61,513.0,0.46,172.99,120.39,0.3125,0.1936,32,3,13,8,4,2,0,16,196.99,0.477,0.352,12.817,-1.189,10,0.3125,0,0,2,1,4,2,2,1,2,1115.973,1.49,19325749.434,-2.69,22.502,9.434,4.299,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,554.59,554.05,-1.61,214.96,130.58,0.3333,0.0953,36,4,14,8,4,2,0,18,213.32,0.477,0.352,12.915,-1.308,11,0.3056,0,0,2,1,4,2,2,1,2,1428.123,1.512,86964842.008,-3.64,25.453,10.152,4.733,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,511.57,511.05,-0.87,190.81,119.28,0.375,0.172,33,3,14,8,4,2,0,17,198.15,0.477,0.352,12.852,-1.218,10,0.303,0,0,2,1,4,2,2,1,2,1176.037,1.493,27389785.339,-3.18,22.994,9.359,4.377,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,479.5,479.08,-1.19,190.81,112.31,0.375,0.2457,32,3,13,7,4,2,0,16,188.02,0.477,0.352,12.815,-1.25,10,0.3125,0,0,2,1,4,2,2,1,2,1156.465,1.528,16095172.606,-3.53,21.693,8.541,3.887,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41,383.04,-0.56,147.21,90.81,0.3077,0.3483,25,3,9,5,3,1,0,12,149.25,0.477,0.352,12.473,-1.178,5,0.2,0,0,2,1,3,1,2,1,2,804.485,1.753,444536.89,-2.6,17.23,6.722,3.049,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,510.48,510.11,-0.17,189.06,117.16,0.4,0.1475,35,2,12,9,3,1,0,15,202.25,0.462,0.404,13.004,-1.244,5,0.1429,0,0,2,1,3,1,2,1,3,1083.663,1.804,42836209.004,-4.01,25.61,10.944,5.738,3,1
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1.[Na+],477.46,477.04,-4.95,176.34,103.76,0.375,0.1271,31,2,12,7,3,1,0,15,206.04,1.0,0.543,12.647,-1.569,5,0.1613,1,1,2,1,3,1,2,1,2,979.314,0.0,4041551.635,-2.13,25.133,10.455,5.204,2,0
CO/N=C/C1=CCCN(C)C1,154.21,154.11,0.88,24.83,45.7,0.625,0.4355,11,0,3,2,1,0,0,3,67.32,0.399,0.106,4.59,0.979,0,0.0,0,0,1,0,1,0,1,0,0,174.931,2.443,347.846,-0.83,8.268,4.133,2.718,0,0
COC(=O)C(c1ccccc1)C1CCCCN1,233.31,233.14,2.09,38.33,66.84,0.5,0.8123,17,1,3,3,2,1,0,3,102.17,0.469,0.314,11.949,-0.179,6,0.3529,0,0,1,1,1,0,1,1,0,357.745,2.212,10608.13,-1.35,12.116,5.824,2.856,2,2
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.34,346.12,2.18,107.77,88.41,0.2941,0.5055,25,1,7,4,2,1,0,8,143.81,0.466,0.336,12.341,-0.97,6,0.24,1,1,1,0,1,0,1,0,0,771.111,2.803,291739.896,-3.16,18.183,7.163,3.232,0,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.53,479.21,3.68,111.01,130.12,0.3077,0.3294,35,1,8,9,3,2,0,9,203.73,0.466,0.336,13.267,-0.877,12,0.3429,1,1,1,0,1,0,1,0,0,1172.619,1.839,46735509.329,-3.98,25.639,11.435,6.128,1,1
COC(=O)C1=CCCN(C)C1,155.2,155.09,0.42,29.54,42.21,0.625,0.5139,11,0,3,1,1,0,0,3,66.63,0.466,0.334,10.995,-0.198,0,0.0,0,0,1,0,1,0,1,0,0,186.531,2.573,328.992,-0.83,8.268,3.529,2.049,0,0
