SMILES,covered_by_medex,fact_count
O=[N+]([O-])c1ccc2c(c1)CCc1c-2ccc2c1CCCC2,False,0
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,True,19
O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,True,93
CN(N=O)C(=N)NN(O)O,False,0
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,True,287
O=[N+]([O-])c1ccc(-c2ccccc2)c([N+](=O)[O-])c1,True,63
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,True,1
O=C(c1ccccc1)C1OC1c1ccc(F)cc1,True,10
COc1cc(N=Nc2ccc(N)cc2)c(C)cc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,False,0
COCCc1ccc(OCC(O)CNC(C)C)cc1,True,1772
CC(=O)OC1C(O)C2OC3CC(C)C(=O)C(=O)C3(CO)C1(C)C21CO1,False,0
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,True,1
COC(=O)c1ccccc1N,True,471
Nc1cccc2c1Cc1ccccc1-2,True,224
C=Cc1cccnc1,True,49
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3CC(CN)C(O)C(O)C3O)C2O)CCC1(C)O,False,0
ClCCl,True,37093
CC(C)n1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,False,0
c1ccc2[nH]ccc2c1,True,9075
Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,False,0
N#Cc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1,False,0
CC(=O)OC1COC(Nc2ccc(C(=O)O)cc2)C(OC(C)=O)C1OC(C)=O,False,0
C1=Cc2c(ccc3c2ccc2ccccc23)C1,True,9
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,True,155
CC(O)CBr,True,86
Nc1ccc2c(c1N)C(=O)c1ccccc1C2=O,True,128
O=c1c(=O)c2ccc([N+](=O)[O-])c3ccc4cccc1c4c32,True,5
NNc1nncc2ccncc12,False,0
COP(=O)(OC)O/C(=C\Br)c1ccc(Cl)cc1Cl,False,0
CC(C)Nc1cccc2c1C(=O)c1ccccc1C2=O,False,0
O=Nc1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,False,0
Cc1ccc2c(C)cccc2c1,True,67
CCCCCCc1ccc(O)cc1O,True,72
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,True,218
CN1CCCC1=O,True,3056
Cc1ccc(C#N)cc1,True,127
Cc1ccc(/N=C/N=C/N(C)c2ccc(C)cc2C)c(C)c1,False,0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,True,2312
Cc1ccc(N)cc1N=Nc1cc(N)ccc1C,False,0
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)[C@@H]1C=CO[C@H]1O4,False,0
CC(C)OS(C)(=O)=O,True,81
CN(C)CCNC(=O)c1cccn2cc(-c3ccccc3)nc12,False,0
Fc1ccnc2ccccc12,True,5
c1ccsc1,True,6977
CCCC[C@@H](CC)CO,True,11
O=[N+]([O-])c1cc(-c2ccc(O)c([N+](=O)[O-])c2)ccc1O,False,0
Nc1cnc2c(c1)nc1ccccn12,True,1
O=C(Oc1ccccc1)c1ccccc1O,True,112
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,True,152
CCN(CC)c1ccc(N=Nc2cccnc2)cc1,False,0
c1ccc2cc([C@@H]3CO3)ccc2c1,False,0
CCCCOP(=O)(OCCCC)OCCCC,True,1718
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@@H]3[C@@H](CO)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)n1,False,0
O=CO,True,22428
C=CC(=O)OCCCC,True,1098
CC(O)C(O)C(O)C(O)C1SCCN1N=O,False,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,True,12583
CCOS(=O)(=O)c1ccc(C)cc1,True,88
COc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,False,0
O=C(Nc1ccccc1)C1CO1,True,1
Fc1cccc2c1ccc1cccnc12,False,0
ClCCOP(OCCCl)OCCCl,True,70
C[n+]1c2ccccc2cc2c(N)cccc21,False,0
O=C(O)C1OC(N(O)c2ccc(-c3ccccc3)cc2)C(O)C(O)C1O,False,0
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4,True,12
O=P(OCCCl)(OCCCl)OCCCl,True,1153
CCc1cc(N)cc(C)c1Cc1c(C)cc(N)cc1CC,False,0
O=C1CCCCCCCCCCCC(=O)OCCO1,True,42
O=C(CCl)c1ccc(Cl)cc1Cl,True,66
C=C(C)C(=O)OCCN(C)C,True,855
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,True,98
O=[N+]([O-])c1ccc(Nc2ccc(Cl)cc2)cc1,False,0
NC(CCS/C(Cl)=C/Cl)C(=O)O,False,0
C=C1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O)C2CCC1(OC(C)=O)C3,False,0
NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,False,0
COC(=O)C1=C(C)N=C(C)C(=C(O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,False,0
O=[N+]([O-])c1ccc(/C=C/c2ccccc2)cc1,True,14
COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],True,41
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,True,13
Cc1c2c(cc3ccccc13)-c1ccccc1C(O)C2O,True,3
O=C(Cc1ccccc1)OCc1ccccc1,True,5
Clc1cccc(-c2nc3ccccc3o2)c1,False,0
OCCO,True,6147
O=Nc1c(O)ccc2ccccc12,True,85
Cc1ccc(N(CCCl)CCCl)cc1,False,0
c1ccc2c(c1)CCNC2,True,1148
c1ccc2c(c1)-c1c(ccc3ccccc13)[C@@H]1O[C@H]21,False,0
CN(C)c1ccc(N=Nc2ccccc2)cc1,True,348
Cc1ccc(C(C)(C)O)cc1,True,8
ClCC(Br)CCl,True,8
O=C(NC(S)c1nc2ccccc2s1)NC(S)c1nc2ccccc2s1,False,0
CC(O)CN1CC(C)OC1=O,False,0
CC(C)(C)OCC1CO1,True,34
CCC(C)=[N+]([O-])O,False,0
CC(O)Cc1cc(N)cc([N+](=O)[O-])c1N,True,3
CC(S)C(=O)NCC(=O)O,True,438
CNNCc1ccc(C(=O)NC(C)C)cc1,True,586
c1ccc2c(c1)c1ccccc1c1ccccc21,True,699
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,True,1222
CN(C)CCNC(=O)n1c2ccccc2c(=O)c2ccccc21,False,0
O=C(c1ccccc1)[C@@H]1O[C@H]1c1ccc([N+](=O)[O-])cc1,False,0
ClCc1ccc(Br)cc1,True,7
Cc1c(NO)cc([N+](=O)[O-])cc1[N+](=O)[O-],True,47
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,True,95
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],False,0
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,False,0
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C1OC41,False,0
C[N+](C)(C)NCCC(=O)O,False,0
CCC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,False,0
Cn1c(N)nc2nc3cccnc3cc21,False,0
C=CC(=O)OCCCCCCOC(=O)C=C,True,78
CCCN(CCC)CCC,True,388
CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3,True,4
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,False,0
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,False,0
CN(C=O)N=O,True,18
OCC(Br)=C(Br)CO,True,2
CCOCCOC(=O)/C=C\c1ccc(OC)cc1,False,0
CN(C)CCN(Cc1ccsc1)c1ccccn1,True,23
Cc1ccc2cc3c(c4c2c1CC4)C1OC1c1ccccc1-3,True,4
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1S(=O)(=O)O,False,0
ONc1ccc(Sc2ccccc2)cc1,False,0
CCC(C)(C)c1ccc(O)cc1,True,205
C/C(C=O)=C(/Cl)C(=O)O,False,0
Oc1cccc2c1ccc1c3ccccc3ccc21,True,78
CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],True,116
O=[N+]([O-])c1c(O)ccc2c1[nH]c1ccccc12,True,2
COC(=O)C12OC1(C)C(O)(C(C)C)NC2=O,False,0
O=C(O)C1OC(Oc2ccc3ccc4cc5ccccc5c5ccc2c3c45)C(O)C(O)C1O,False,0
CC(=O)Nc1ccc(NC(C)=O)c2c1C(=O)c1ccccc1C2=O,True,2
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,False,0
O=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-],True,99
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,True,23
Cc1cc2ncccc2c2nc(N)n(C)c12,True,232
c1ccc2c(c1)Cc1c(c3ccccc3c3ccccc13)C2,False,0
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,True,6
CCOc1ccccc1N,True,41
Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,False,0
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,True,155
CN(C)CCOC(c1ccccc1)c1ccccc1,True,1517
O=C(O)CCCCCCCBr,True,105
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,True,71
N=C(N)c1ccccc1,True,2124
O=Nc1c2ccccc2c2ccc3cccc4ccc1c2c43,True,19
Cc1cccc2cccc([N+](=O)[O-])c12,False,0
CCCNCCC,True,274
COc1ccc2c(c1)C1CCCCC1C1OC21,False,0
NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,False,0
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,True,3
O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,True,92
CN(C)CCCNc1c2ccccc2nc2ccccc12,True,6
CC(=O)OCN=[N+](C)[O-],True,104
CNC(=O)Oc1ccc(-c2ccccc2)cc1,True,4
Oc1c2c3c(ccc4ccc5cccc1c5c43)-c1ccccc1-2,True,2
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,False,0
Nc1ccc(CCc2ccccc2)cc1,True,11
CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC21C,False,0
O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,True,1
O=Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,True,183
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,True,1
Oc1cccc2c1ccc1[nH]c3ccc4ccccc4c3c12,False,0
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,True,3
Cc1cc(N)c([N+](=O)[O-])cc1N,True,3
OCC(O)C(O)CO,True,38
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,True,10
O=C(C(=O)c1ccccc1)c1ccccc1,True,641
Oc1cccc2c1ccc1c3c4c(cccc4cc12)C=C3,False,0
Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],True,6
O=C(CBr)Nc1ccccc1,True,118
CC1=CC(=O)C=CC1=O,True,325
O=[N+]([O-])c1ccc(CNCCO)o1,False,0
CCC(C)c1ccccc1O,True,127
C[C@@H](Br)CBr,False,0
O=P1(N(CCCl)CCCl)NCCCO1,True,5216
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,True,359
Oc1c2ccccc2nc2occc12,True,3
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,True,155
Nc1cccc2c1-c1ccccc1C2,True,57
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,True,1061
C1=CC2OC2c2cc3ccc4cccc5ccc(c21)c3c45,True,23
OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,True,6
CC(Cl)CCl,True,325
CCCCOCCOCCO,True,228
Cc1cc2cc3ccccc3cc2c2ccccc12,True,19
Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,False,0
NC(CS/C(Cl)=C(\Cl)C(Cl)(Cl)Cl)C(=O)O,False,0
O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@H](O)[C@H]1O,False,0
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,True,63
Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C,True,1
Cl/C=C(/Cl)SCc1ccccc1,False,0
CC1CCC(=O)C1=O,True,45
CN(C)CCN1C=CN(C)C1/C=N/O,False,0
CCCCCCCCCCCCc1ccccc1,True,224
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,True,90
CC(=O)Nc1ccccc1,True,1331
O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,False,0
O=C(O)c1occ(-c2ccccc2)c1-c1ccccc1,False,0
OC1c2c(cc3ccc4cccc5ccc2c3c45)C2OC2C1O,True,1
O=C1CC(=C(Cl)Cl)C(=O)N1,False,0
CN(Cc1ccccc1)C(=O)CBr,True,1
C/C=C1/CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,False,0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,True,2144
COc1ccc2c(c1)C1CCCCC1C=C2,False,0
Clc1c(Cl)c(Cl)c2ccccc2c1Cl,True,119
C1CS1,True,381
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,True,1
O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl,True,3
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,True,4
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,True,100
CSc1ncnc2c1ncn2CC(O)CN=[N+]=[N-],False,0
CS(=O)(=O)c1ccc(Cl)cc1,True,8
Nc1ccc2ccccc2c1N=Nc1ccc([N+](=O)[O-])cc1,False,0
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,True,14
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,True,2642
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,True,69
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,False,0
Fc1c(F)c(F)c(Cl)c(F)c1F,True,122
COc1ccc(C(=O)c2ccccc2O)c(O)c1,True,76
CC(C)C[C@@H](C)N,True,3
Nc1ccccc1SCCSc1ccccc1N,True,33
O=C1CCc2ccccc2O1,True,533
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,True,33
O=NN1CC(Cl)C(Cl)C1,True,5
Cc1cccc(NO)c1,True,1
C=CC(=O)OCC(C)(C)C,True,2
CCCON(OC(C)=O)C(=O)c1ccccc1,False,0
c1ccc2c(c1)ccc1c3c(ccc12)CCC3,True,6
CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,False,0
CCCCCl,True,523
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,True,560
Cc1ccc(CCl)cc1,True,83
COc1nsc2cccc([N+](=O)[O-])c12,False,0
OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3,False,0
Cc1cccc2ccccc12,True,551
CC(C)C(=O)Nc1snc2cc(Cl)ccc12,False,0
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,False,0
OCCCCl,True,167
O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,True,1
CC(=O)N(O)c1ccc2ccccc2c1,True,11
O=[N+]([O-])C1=Cc2cccc3c2c1cc1cc2ccccc2cc13,False,0
CN(N=O)C(=O)Oc1cccc2ccccc12,True,35
C=C(C)C(=O)OCC(C)(C)C,True,1
C(=C/c1ccccc1)\c1ccccc1,True,756
N=C(N)c1ccc2c(N)c(C(=N)N)[nH]c2c1,False,0
BrCc1c2ccccc2cc2c1ccc1ccccc12,True,216
COC(C)CCOC(C)=O,True,7
N#C/C=C\C#N,True,103
O=C(Cl)c1ccc(Cl)cc1,True,140
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,True,166
Cc1ccccc1Cl,True,293
COc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,False,0
CCc1cccc(C)c1N,True,125
CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,True,1
CC(C)Nc1ccc(Nc2ccccc2)cc1,True,18
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,True,3
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,False,0
CCc1c2ccccc2cc2c1ccc1ccccc12,True,12
O=C(c1ccc(F)cc1)[C@H]1O[C@@H]1c1ccccc1,False,0
ClSC(Cl)(Cl)Cl,True,42
OC1c2cccc3ccc4cc5ccccc5c(c4c23)C1O,True,9
COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,False,0
O=C(O)c1ccc(Cl)cc1Cl,True,178
C[n+]1c2ccccc2c(N)c2ccccc21,False,0
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(N)cc1,False,0
C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,False,0
CC(=O)Nc1ccc(C(=O)C2OC2c2ccccc2)cc1,True,1
O=c1n(C[C@H]2CO2)c(=O)n(C[C@H]2CO2)c(=O)n1C[C@H]1CO1,False,0
O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccc(Cl)cc1Cl,False,0
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,True,3
N#[N+]c1ccc([N+](=O)[O-])cc1,True,92
C=CCCCCCCCCC,True,222
C[C@H](Cl)CN(C)C,False,0
CN1CCN(N=O)CC1,True,52
c1ccc2c(c1)Oc1ccccc1O2,True,350
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3,True,183
CC(OP(C)(=O)Cl)C(C)(C)C,True,12
c1ccc2ccccc2c1,True,11360
CCCCC(C=O)CC,True,143
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)[C@@H]1C=CO[C@H]1O2,False,0
CC(=O)Nc1ccc(Oc2ccc(N(O)C(C)=O)cc2)cc1,False,0
[N-]=[N+]=NCC(O)CN=[N+]=[N-],True,5
Clc1ccccc1Cl,True,1700
CCOC(=O)c1cccc2cccnc12,True,3
CN1C=CN(CCC[n+]2ccc(C(N)=O)cc2)C1/C=N/O,False,0
N#CC(Cl)(Cl)Cl,True,585
Cc1cc2c(nc(N)n2C)c2nccnc12,True,1
CC(=O)OCc1cccc([N+](=O)[O-])c1,True,2
Clc1ccc2c(c1)oc1ccccc12,True,22
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,False,0
O=C(O)[C@@H]1O[C@H](N(O)c2ccc(-c3ccccc3)cc2)[C@@H](O)[C@H](O)[C@H]1O,False,0
Nc1ccc2ccccc2c1S(=O)(=O)O,True,34
O=CNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,False,0
O=C1NC(=O)C(Cl)(Cl)C1=C(Cl)Cl,True,2
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,True,184
BrCc1ccc2cccc3c2c1-c1ccccc1-3,True,4
O=C(O)c1cccc2cccnc12,True,31
O=C(O)c1cc(O)c2cccc(O)c2n1,True,13
C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1,False,0
CCc1ccccc1[N+](=O)[O-],True,103
O=S(=O)(O)c1ccc2c(N=Nc3ccccc3)c(O)ccc2c1,True,15
CCCCN(C[C@H](O)CC)N=O,False,0
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,True,42
C=CCSSCCC,True,122
COCCN(CCOC)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,True,4
CC[C@@H](O)/C=C/C=C/C=C/C=C/C=O,False,0
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,True,175
C[C@@H](N)CN,True,7
C1=Cc2c(ccc3nc4ccc5ccccc5c4cc23)CC1,False,0
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,False,0
C1=Cc2cc3c4ccccc4ccc3c3cccc1c23,True,4
O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1,False,0
O=C1CCCCCN1,True,673
CCN(CCCl)CCCNc1c2ccccc2nc2c(OC)cccc12,False,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,False,0
C=CC(=O)NCCCN(C)C,True,83
O=NN(O)c1ccccc1,True,47
CCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,False,0
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,True,206
C=CCCCCCCCCCCC,True,202
CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,False,0
CC(C)Oc1ccc(Nc2ccccc2)cc1,False,0
C=C(C)C(=O)O,True,1740
Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1,False,0
CC/C=C/CC/C=C/C=O,True,62
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,False,0
c1cc2ccc3ccc([C@@H]4CO4)c4ccc(c1)c2c34,False,0
Sc1[nH]cnc2ncnc1-2,True,2
NNc1nncc2ncccc12,False,0
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,False,0
Nc1cc(Cl)c(N)c(Cl)c1,True,27
Cc1ccccc1-c1nc2ccccc2o1,False,0
CCCCN(CCO)N=O,False,0
CCN(CC)CCn1nc2c3c(c(CO)ccc31)Sc1cc(Cl)ccc1-2,False,0
CN(C)CCCNc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,False,0
CC(=O)Cl,True,2015
ClCc1ccc(CCl)cc1,True,62
CCCCCCCCSCN1C=CN(C)C1,False,0
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,False,0
Cc1c(N)cc(N)cc1[N+](=O)[O-],True,214
CCC(=O)N(O)c1ccc(-c2ccccc2)cc1,True,1
Cc1c(N)cnc2c1nc1c(C)cccn12,True,27
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,True,146
Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],True,5
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,True,5
Nc1cnc2ccccc2c1,True,218
CC(=O)ON(C(C)=O)c1ccc(Sc2ccccc2)cc1,False,0
O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccccc1,False,0
Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,False,0
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C/c3scnc3C)CSC12)c1csc(N)n1,False,0
CN(C)C(=O)N(C)N=O,True,43
Cc1cccc2c1ccc1cc3ccccc3cc12,True,25
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,True,77
CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12,False,0
O=C(O)CC(Cl)C(=O)O,True,16
O=NN1CCCCCC1,True,41
CC(=O)Nc1ccc(N)cc1,True,128
Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C,False,0
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCl,True,4
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,True,2334
O=[N+]([O-])c1cc(F)ccc1F,True,59
COC1=CC(=O)c2c3nc4ccccc4c-3c[nH]c2C1=O,False,0
O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,False,0
O=C(O)Cc1ccc(Cl)cc1,True,161
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,False,0
CNCCN(Cc1ccc(OC)cc1)c1ccccn1,False,0
COC(=O)c1ccc(N=Nc2ccc(N(C)OC(C)=O)cc2)cc1,False,0
O=[N+]([O-])c1ccc2c(c1)-c1cc3ccccc3c3cccc-2c13,False,0
CCCCOC(=O)c1ccccc1N,True,86
N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,False,0
Nc1ccc(/C=C/c2ccccc2)cc1,True,56
CCCN(N=O)C(=N)N[N+](=O)[O-],True,42
CC(C)(Oc1ccc([C@H]2CCCc3ccccc32)cc1)C(=O)O,False,0
CCCCCCCC/C=C/CCCCCCCC(=O)O,True,1065
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,True,327
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(NC(C)=O)cc1,False,0
CNP(=S)(N1CC1)N1CC1,True,72
Cc1ccc2c(C)c3ccccc3c(C)c2c1,False,0
O=C(Cl)C(Cl)c1ccccc1,True,14
C[C@@H]1CCCCN1N=O,False,0
CC(C)(c1ccc(OCC(O)CCl)cc1)c1ccc(OCC(O)CCl)cc1,True,33
CC1(C)CC2=C(C1)C(C=O)C1(C=O)CC1(C)C2O,False,0
CC1(C)CC2C=C(CO)C3(C=O)CC3(C)C2C1,False,0
CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,True,3
O=C(O)c1c[n+]([O-])c2ccccc2[n+]1[O-],True,1
CN(C)c1ccc(CCO)cc1,True,20
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,False,0
O=c1ccc(=O)[nH][nH]1,True,21
CCCC(=O)Nc1snc2cc(Cl)ccc12,False,0
OCCN1CC1,True,40
O=S(=O)(O)c1ccc2ccc3cccc4ccc1c2c34,True,62
OC1c2ccccc2-c2cc3ccc4ccccc4c3cc2C1O,True,2
Cc1cccc(O)c1C,True,234
O=[N+]([O-])c1ccc2c3c(ccc([N+](=O)[O-])c13)-c1ccccc1-2,True,4
c1ccc2cnncc2c1,True,467
