Drug,IUPAC_Name,MolecularFormula
COc1cccc(/C=N/NC(=O)C(=O)NCc2cccnc2)c1,N'-[(E)-(3-methoxyphenyl)methylideneamino]-N-(pyridin-3-ylmethyl)oxamide,C16H16N4O3
COc1cccc(/C(O)=C2/C(=O)C(=O)N(c3ccccn3)C2c2ccc(OC)c(OC)c2)c1,"(4Z)-5-(3,4-dimethoxyphenyl)-4-[hydroxy-(3-methoxyphenyl)methylidene]-1-pyridin-2-ylpyrrolidine-2,3-dione",C25H22N2O6
COc1cccc(/C=N/NC(=O)CO/N=C(\C)c2cccs2)c1OC,"N-[(E)-(2,3-dimethoxyphenyl)methylideneamino]-2-[(E)-1-thiophen-2-ylethylideneamino]oxyacetamide",C17H19N3O4S
COc1cccc(/C=N/NC(=O)c2c(-c3ccccc3)noc2C)c1,"N-[(E)-(3-methoxyphenyl)methylideneamino]-5-methyl-3-phenyl-1,2-oxazole-4-carboxamide",C19H17N3O3
COc1cccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCCC3)n2)c1O,"2-[(E)-[(4,6-dipyrrolidin-1-yl-1,3,5-triazin-2-yl)hydrazinylidene]methyl]-6-methoxyphenol",C19H25N7O2
COc1cccc(/C=N/NC(=O)c2cc(-c3cccn3C)n[nH]2)c1,N-[(E)-(3-methoxyphenyl)methylideneamino]-3-(1-methylpyrrol-2-yl)-1H-pyrazole-5-carboxamide,C17H17N5O2
COc1cccc(/C=N/n2c(=S)n(C)c3cc(C)c(C)cc32)c1OC,"1-[(E)-(2,3-dimethoxyphenyl)methylideneamino]-3,5,6-trimethylbenzimidazole-2-thione",C19H21N3O2S
COc1cccc(/C=N\NC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)c1,"N-[(Z)-(3-methoxyphenyl)methylideneamino]-2,5-bis(2,2,2-trifluoroethoxy)benzamide",C19H16F6N2O4
COc1cccc(/C=c2/s/c(=C(\C#N)C(=O)N3CCOCC3)n(-c3ccccc3)c2=O)c1,"(2E)-2-[(5E)-5-[(3-methoxyphenyl)methylidene]-4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene]-3-morpholin-4-yl-3-oxopropanenitrile",C24H21N3O4S
COc1cccc(/C=N/n2nnc3c(cnn3-c3ccccc3)c2=O)c1,"3-[(E)-(3-methoxyphenyl)methylideneamino]-7-phenylpyrazolo[5,4-d]triazin-4-one",C18H14N6O2
COc1cccc(C(=O)/C=C/c2ccc(SC)cc2)c1,(E)-1-(3-methoxyphenyl)-3-(4-methylsulfanylphenyl)prop-2-en-1-one,C17H16O2S
COc1cccc(=O)c2c(C)n(-c3cc(C)cc(C)c3)c(C)c12,"2-(3,5-dimethylphenyl)-4-methoxy-1,3-dimethylcyclohepta[c]pyrrol-8-one",C20H21NO2
COc1cccc(C(=O)N(C)c2nnc(-c3ccncc3)s2)c1,"3-methoxy-N-methyl-N-(5-pyridin-4-yl-1,3,4-thiadiazol-2-yl)benzamide",C16H14N4O2S
COc1cccc(C(=O)N(Cc2ccccc2)Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)c1,"N-benzyl-3-methoxy-N-[(7-oxo-3,6-dihydro-2H-[1,4]dioxino[2,3-g]quinolin-8-yl)methyl]benzamide",C27H24N2O5
COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,[5-hydroxy-3-(3-methoxyphenyl)-5-(trifluoromethyl)-4H-pyrazol-1-yl]-(3-methoxyphenyl)methanone,C19H17F3N2O4
COc1cccc(C(=O)N/N=C/c2cn[nH]c2-c2ccc(OC)cc2OC)c1,"N-[(E)-[5-(2,4-dimethoxyphenyl)-1H-pyrazol-4-yl]methylideneamino]-3-methoxybenzamide",C20H20N4O4
COc1cccc(C(=O)NNC2=CC(=O)CC(C)(C)C2)c1,"N'-(5,5-dimethyl-3-oxocyclohexen-1-yl)-3-methoxybenzohydrazide",C16H20N2O3
COc1cccc(C(=O)NCCN2CCOCC2)c1,3-methoxy-N-(2-morpholin-4-ylethyl)benzamide,C14H20N2O3
COc1cccc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)c1,"N-[4-[5-(furan-2-yl)-1,3,4-oxadiazol-2-yl]phenyl]-3-methoxybenzamide",C20H15N3O4
COc1cccc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c1,N-[2-chloro-5-(trifluoromethyl)phenyl]-3-methoxybenzamide,C15H11ClF3NO2
COc1cccc(C(=O)Nc2nc3c(s2)CN(C)CC3)c1,"3-methoxy-N-(5-methyl-6,7-dihydro-4H-[1,3]thiazolo[5,4-c]pyridin-2-yl)benzamide",C15H17N3O2S
COc1cccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)c1,"(3-methoxyphenyl)-(2-methylsulfanyl-6,7-dihydro-[1,4]dioxino[2,3-f]benzimidazol-3-yl)methanone",C18H16N2O4S
COc1cccc(C(C(=O)Nc2ccc(F)cc2)N(C(=O)Cn2nnc3ccccc32)C2CC2)c1,2-[[2-(benzotriazol-1-yl)acetyl]-cyclopropylamino]-N-(4-fluorophenyl)-2-(3-methoxyphenyl)acetamide,C26H24FN5O3
COc1cccc(C(C#N)N2N=C(C)CC2(C)C)c1O,"2-(2-hydroxy-3-methoxyphenyl)-2-(3,5,5-trimethyl-4H-pyrazol-1-yl)acetonitrile",C15H19N3O2
COc1cccc(C(CC(=O)Nc2cccc3ccccc23)NC(=O)c2ccccc2)c1,N-[1-(3-methoxyphenyl)-3-(naphthalen-1-ylamino)-3-oxopropyl]benzamide,C27H24N2O3
COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1O,4-[(2-hydroxy-3-methoxyphenyl)-(5-methyl-3-oxo-2-phenyl-1H-pyrazol-4-yl)methyl]-5-methyl-2-phenyl-1H-pyrazol-3-one,C28H26N4O4
COc1cccc(C2=CC(c3ccccc3)n3nnnc3N2)c1,"5-(3-methoxyphenyl)-7-phenyl-4,7-dihydrotetrazolo[1,5-a]pyrimidine",C17H15N5O
COc1cccc(C2=NOC(C(=O)NCCN3CCOCC3)C2)c1,"3-(3-methoxyphenyl)-N-(2-morpholin-4-ylethyl)-4,5-dihydro-1,2-oxazole-5-carboxamide",C17H23N3O4
COc1cccc(C2=NOC(C(=O)NCc3ccccc3)C2)c1,"N-benzyl-3-(3-methoxyphenyl)-4,5-dihydro-1,2-oxazole-5-carboxamide",C18H18N2O3
COc1cccc(C2=NOC(C(=O)Nc3ccc(OC)c(OC)c3)C2)c1,"N-(3,4-dimethoxyphenyl)-3-(3-methoxyphenyl)-4,5-dihydro-1,2-oxazole-5-carboxamide",C19H20N2O5
COc1cccc(C2=NOC(C(=O)NCc3ccccn3)C2)c1,"3-(3-methoxyphenyl)-N-(pyridin-2-ylmethyl)-4,5-dihydro-1,2-oxazole-5-carboxamide",C17H17N3O3
COc1cccc(C2=NOC(C(=O)Nc3cccnc3)C2)c1,"3-(3-methoxyphenyl)-N-pyridin-3-yl-4,5-dihydro-1,2-oxazole-5-carboxamide",C16H15N3O3
COc1cccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)c1OC,"3-(1-benzofuran-2-carbonyl)-2-(2,3-dimethoxyphenyl)-4-hydroxy-1-(5-methyl-1,2-oxazol-3-yl)-2H-pyrrol-5-one",C25H20N2O7
COc1cccc(C2C3(C#N)C(N)=NC(OC)(OC)C23C#N)c1,"2-amino-4,4-dimethoxy-6-(3-methoxyphenyl)-3-azabicyclo[3.1.0]hex-2-ene-1,5-dicarbonitrile",C16H16N4O3
COc1cccc(C2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])c1,"2-amino-4-(3-methoxyphenyl)-7,7-dimethyl-3-nitro-6,8-dihydro-4H-chromen-5-one",C18H20N2O5
COc1cccc(C2CC(=O)C=C(NCCCN(C)C)C2)c1,3-[3-(dimethylamino)propylamino]-5-(3-methoxyphenyl)cyclohex-2-en-1-one,C18H26N2O2
COc1cccc(C2NC(c3cccc(OC)c3O)C(C)C(=O)C2C)c1O,"2,6-bis(2-hydroxy-3-methoxyphenyl)-3,5-dimethylpiperidin-4-one",C21H25NO5
COc1cccc(C2c3c(-c4ccccc4)n[nH]c3C(=O)N2c2ccc(C(=O)O)cc2)c1,"4-[4-(3-methoxyphenyl)-6-oxo-3-phenyl-1,4-dihydropyrrolo[3,4-d]pyrazol-5-yl]benzoic acid",C25H19N3O4
COc1cccc(C=NC=Nc2cccc(OC)c2)c1,N'-(3-methoxyphenyl)-N-[(3-methoxyphenyl)methylidene]methanimidamide,C16H16N2O2
COc1cccc(CC(C(=O)Nc2cc(C)ccc2C)c2nn[nH]n2)c1OC,"3-(2,3-dimethoxyphenyl)-N-(2,5-dimethylphenyl)-2-(2H-tetrazol-5-yl)propanamide",C20H23N5O3
COc1cccc(CN2C(=O)N(C(C)C)C(N(O)C(=O)NC(C)C)C2(C)C)c1OC,"1-[1-[(2,3-dimethoxyphenyl)methyl]-5,5-dimethyl-2-oxo-3-propan-2-ylimidazolidin-4-yl]-1-hydroxy-3-propan-2-ylurea",C21H34N4O5
COc1cccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)c1,N-[(3-methoxyphenyl)methyl]-1-piperidin-1-ylsulfonylpiperidine-4-carboxamide,C19H29N3O4S
COc1cccc(CNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1,N-[(3-methoxyphenyl)methyl]-3-[[2-(1-oxoisoquinolin-2-yl)acetyl]amino]propanamide,C22H23N3O4
COc1cccc(CNCCc2c[nH]c3ccccc23)c1OCc1ccccc1F.Cl,N-[[2-[(2-fluorophenyl)methoxy]-3-methoxyphenyl]methyl]-2-(1H-indol-3-yl)ethanamine;hydrochloride,C25H26ClFN2O2
COc1cccc(CNCc2ccc(SC)cc2)c1OC,"N-[(2,3-dimethoxyphenyl)methyl]-1-(4-methylsulfanylphenyl)methanamine",C17H21NO2S
COc1cccc(CNc2ccc(F)c(Cl)c2)c1O,2-[(3-chloro-4-fluoroanilino)methyl]-6-methoxyphenol,C14H13ClFNO2
COc1cccc(CNc2ccc3nc(-c4ccc(N)cc4)c(OC)n3n2)c1,"2-(4-aminophenyl)-3-methoxy-N-[(3-methoxyphenyl)methyl]imidazo[1,2-b]pyridazin-6-amine",C21H21N5O2
COc1cccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)c1,"4-[(4-fluorophenyl)methyl]-3-[(3-methoxyphenyl)methylsulfanyl]-5-(trifluoromethyl)-1,2,4-triazole",C18H15F4N3OS
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCN(C)CC4)nc32)c1,"6-(3,5-difluorophenyl)-8-[(3-methoxyphenyl)methyl]-2-(4-methylpiperazin-1-yl)pteridin-7-one",C25H24F2N6O2
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N(C)C)nc32)c1,"6-(3,5-difluorophenyl)-2-(dimethylamino)-8-[(3-methoxyphenyl)methyl]pteridin-7-one",C22H19F2N5O2
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCNCC4)nc32)c1,"6-(3,5-difluorophenyl)-8-[(3-methoxyphenyl)methyl]-2-piperazin-1-ylpteridin-7-one",C24H22F2N6O2
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCOCC4)nc32)c1,"6-(3,5-difluorophenyl)-8-[(3-methoxyphenyl)methyl]-2-morpholin-4-ylpteridin-7-one",C24H21F2N5O3
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cncnc32)c1,"6-(3,5-difluorophenyl)-8-[(3-methoxyphenyl)methyl]pteridin-7-one",C20H14F2N4O2
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N4CCN(C)CC4)nc32)c1,6-(4-chlorophenyl)-8-[(3-methoxyphenyl)methyl]-2-(4-methylpiperazin-1-yl)pteridin-7-one,C25H25ClN6O2
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(OC)nc32)c1,6-(4-chlorophenyl)-2-methoxy-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C21H17ClN4O3
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cncnc32)c1,6-(4-chlorophenyl)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C20H15ClN4O2
COc1cccc(Cn2c(=O)c(-c3ccc(F)c(F)c3)nc3cncnc32)c1,"6-(3,4-difluorophenyl)-8-[(3-methoxyphenyl)methyl]pteridin-7-one",C20H14F2N4O2
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(N4CCOCC4)nc32)c1,6-(4-fluorophenyl)-8-[(3-methoxyphenyl)methyl]-2-morpholin-4-ylpteridin-7-one,C24H22FN5O3
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cncnc32)c1,6-(4-fluorophenyl)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C20H15FN4O2
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(N4CCN(C)CC4)nc32)c1,3-[8-[(3-methoxyphenyl)methyl]-2-(4-methylpiperazin-1-yl)-7-oxopteridin-6-yl]benzonitrile,C26H25N7O2
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(Nc4ccccc4)nc32)c1,3-[2-anilino-8-[(3-methoxyphenyl)methyl]-7-oxopteridin-6-yl]benzonitrile,C27H20N6O2
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(N4CCOCC4)nc32)c1,3-[8-[(3-methoxyphenyl)methyl]-2-morpholin-4-yl-7-oxopteridin-6-yl]benzonitrile,C25H22N6O3
COc1cccc(Cn2c(=O)c(-c3cccc(Cl)c3)nc3cncnc32)c1,6-(3-chlorophenyl)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C20H15ClN4O2
COc1cccc(Cn2c(=O)c(-c3cccc(F)c3)nc3cncnc32)c1,6-(3-fluorophenyl)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C20H15FN4O2
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-2-(4-methylpiperazin-1-yl)-6-phenylpteridin-7-one,C25H26N6O2
COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cncnc32)c1,8-[(3-methoxyphenyl)methyl]-6-phenylpteridin-7-one,C20H16N4O2
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(N4CCOCC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-2-morpholin-4-yl-6-thiophen-2-ylpteridin-7-one,C22H21N5O3S
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(Nc4ccccc4)nc32)c1,2-anilino-8-[(3-methoxyphenyl)methyl]-6-thiophen-2-ylpteridin-7-one,C24H19N5O2S
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(OC)nc32)c1,2-methoxy-8-[(3-methoxyphenyl)methyl]-6-thiophen-2-ylpteridin-7-one,C19H16N4O3S
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cncnc32)c1,8-[(3-methoxyphenyl)methyl]-6-thiophen-2-ylpteridin-7-one,C18H14N4O2S
COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cncnc32)c1,8-[(3-methoxyphenyl)methyl]-6-(1-methylindol-3-yl)pteridin-7-one,C23H19N5O2
COc1cccc(Cn2c(=O)c(C)nc3cnc(N(C)C)nc32)c1,2-(dimethylamino)-8-[(3-methoxyphenyl)methyl]-6-methylpteridin-7-one,C17H19N5O2
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCN(C)CC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-6-methyl-2-(4-methylpiperazin-1-yl)pteridin-7-one,C20H24N6O2
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCNCC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-6-methyl-2-piperazin-1-ylpteridin-7-one,C19H22N6O2
COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4cccc(OC)c4)nc32)c1,2-(3-methoxyanilino)-8-[(3-methoxyphenyl)methyl]-6-methylpteridin-7-one,C22H21N5O3
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-6-methyl-2-morpholin-4-ylpteridin-7-one,C19H21N5O3
COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4ccccc4)nc32)c1,2-anilino-8-[(3-methoxyphenyl)methyl]-6-methylpteridin-7-one,C21H19N5O2
COc1cccc(Cn2c(=O)c(C)nc3cnc(OC)nc32)c1,2-methoxy-8-[(3-methoxyphenyl)methyl]-6-methylpteridin-7-one,C16H16N4O3
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N(C)C)nc32)c1,2-(dimethylamino)-8-[(3-methoxyphenyl)methyl]-6-(2-phenylethyl)pteridin-7-one,C24H25N5O2
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCOCC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-2-morpholin-4-yl-6-(2-phenylethyl)pteridin-7-one,C26H27N5O3
COc1cccc(Cn2c(=O)cnc3cnc(N4CCOCC4)nc32)c1,8-[(3-methoxyphenyl)methyl]-2-morpholin-4-ylpteridin-7-one,C18H19N5O3
COc1cccc(Cn2c(=O)cnc3cnc(N(C)C)nc32)c1,2-(dimethylamino)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C16H17N5O2
COc1cccc(Cn2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,2-anilino-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C20H17N5O2
COc1cccc(Cn2c(=O)cnc3cnc(Nc4cccc(OC)c4)nc32)c1,2-(3-methoxyanilino)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C21H19N5O3
COc1cccc(Cn2c(=O)cnc3cnc(OC)nc32)c1,2-methoxy-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C15H14N4O3
COc1cccc(Cn2c(=O)cnc3cnc(OCc4ccccc4)nc32)c1,8-[(3-methoxyphenyl)methyl]-2-phenylmethoxypteridin-7-one,C21H18N4O3
COc1cccc(Cn2c(=O)cnc3cnc(Oc4cccc(Cl)c4)nc32)c1,2-(3-chlorophenoxy)-8-[(3-methoxyphenyl)methyl]pteridin-7-one,C20H15ClN4O3
COc1cccc(Cn2c(=O)cnc3cnc(Oc4ccccc4)nc32)c1,8-[(3-methoxyphenyl)methyl]-2-phenoxypteridin-7-one,C20H16N4O3
COc1cccc(Cn2c(=O)cnc3cncnc32)c1,8-[(3-methoxyphenyl)methyl]pteridin-7-one,C14H12N4O2
COc1cccc(Cn2c(NCc3cccnc3)nc3c2c(=O)n(C)c(=O)n3C)c1,"7-[(3-methoxyphenyl)methyl]-1,3-dimethyl-8-(pyridin-3-ylmethylamino)purine-2,6-dione",C21H22N6O3
COc1cccc(N(C(=O)Cn2nnc(-c3ccc(C)cc3)n2)C(C(=O)NC(C)(C)C)c2c[nH]c3ccccc23)c1,N-tert-butyl-2-(1H-indol-3-yl)-2-(3-methoxy-N-[2-[5-(4-methylphenyl)tetrazol-2-yl]acetyl]anilino)acetamide,C31H33N7O3
COc1cccc(N(CC(=O)Nc2cccc(C(C)=O)c2)S(C)(=O)=O)c1,N-(3-acetylphenyl)-2-(3-methoxy-N-methylsulfonylanilino)acetamide,C18H20N2O5S
COc1cccc(N2C(=O)C(CC(=O)Nc3ccccc3)N(C3CCCCC3)C2=O)c1,"2-[3-cyclohexyl-1-(3-methoxyphenyl)-2,5-dioxoimidazolidin-4-yl]-N-phenylacetamide",C24H27N3O4
COc1cccc(N(C(=O)Cn2nnc(-c3cccs3)n2)C(C(=O)NC2CCCCC2)c2ccncc2)c1,N-cyclohexyl-2-(3-methoxy-N-[2-(5-thiophen-2-yltetrazol-2-yl)acetyl]anilino)-2-pyridin-4-ylacetamide,C27H29N7O3S
COc1cccc(N2CCN(C(=O)Nc3ccc4c(c3)NC(=O)CO4)CC2)c1,"4-(3-methoxyphenyl)-N-(3-oxo-4H-1,4-benzoxazin-6-yl)piperazine-1-carboxamide",C20H22N4O4
COc1cccc(N2CCN(C(=S)Nc3cccc(C)c3)CC2)c1,4-(3-methoxyphenyl)-N-(3-methylphenyl)piperazine-1-carbothioamide,C19H23N3OS
COc1cccc(N=c2oc3c(C)ncc(CO)c3cc2C(N)=O)c1,"5-(hydroxymethyl)-2-(3-methoxyphenyl)imino-8-methylpyrano[2,3-c]pyridine-3-carboxamide",C18H17N3O4
COc1cccc(NC(=O)C2c3cc(OC)c(OC)cc3C(=O)N(C)C2c2cccnc2)c1,"6,7-dimethoxy-N-(3-methoxyphenyl)-2-methyl-1-oxo-3-pyridin-3-yl-3,4-dihydroisoquinoline-4-carboxamide",C25H25N3O5
COc1cccc(N=Cc2c[nH][nH]c2=O)c1,"4-[(3-methoxyphenyl)iminomethyl]-1,2-dihydropyrazol-3-one",C11H11N3O2
COc1cccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCC(C)C3)c1,"[2-(3-methoxyanilino)-2-oxoethyl] 2-methyl-1,2,3,4-tetrahydroacridine-9-carboxylate",C24H24N2O4
COc1cccc(NC(=O)CSc2nc3c(c(-c4ccco4)c2C#N)CCCC3)c1,"2-[[3-cyano-4-(furan-2-yl)-5,6,7,8-tetrahydroquinolin-2-yl]sulfanyl]-N-(3-methoxyphenyl)acetamide",C23H21N3O3S
COc1cccc(NC(=O)CSc2nnc(CN3CCOCC3)n2C)c1,"N-(3-methoxyphenyl)-2-[[4-methyl-5-(morpholin-4-ylmethyl)-1,2,4-triazol-3-yl]sulfanyl]acetamide",C17H23N5O3S
COc1cccc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)c1,3-[2-(3-methoxyanilino)-2-oxoethyl]-1H-indole-2-carboxylic acid,C18H16N2O4
COc1cccc(NC(=O)c2cc(-c3cccnc3)nc3c(Cl)cccc23)c1,8-chloro-N-(3-methoxyphenyl)-2-pyridin-3-ylquinoline-4-carboxamide,C22H16ClN3O2
COc1cccc(NC(=O)c2oc3ccccc3c2NC(C)=O)c1,3-acetamido-N-(3-methoxyphenyl)-1-benzofuran-2-carboxamide,C18H16N2O4
COc1cccc(NC(=S)NN2CCN(C)CC2)c1,1-(3-methoxyphenyl)-3-(4-methylpiperazin-1-yl)thiourea,C13H20N4OS
COc1cccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,"1-[2-(5,6-dimethyl-1H-benzimidazol-2-yl)ethyl]-3-(3-methoxyphenyl)-1-(pyridin-3-ylmethyl)thiourea",C25H27N5OS
COc1cccc(NC(=S)NNC(=O)C(C)n2nc(C)c([N+](=O)[O-])c2C)c1,"1-[2-(3,5-dimethyl-4-nitropyrazol-1-yl)propanoylamino]-3-(3-methoxyphenyl)thiourea",C16H20N6O4S
COc1cccc(Nc2nc(-c3ccc(O)cc3)cs2)c1,"4-[2-(3-methoxyanilino)-1,3-thiazol-4-yl]phenol",C16H14N2O2S
COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(CCC#N)c3n2)c1,3-[6-(4-fluorophenyl)-2-(3-methoxyanilino)-7-oxopteridin-8-yl]propanenitrile,C22H17FN6O2
COc1cccc(Nc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)c1,6-(4-chlorophenyl)-8-cyclopropyl-2-(3-methoxyanilino)pteridin-7-one,C22H18ClN5O2
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C)c3n2)c1,2-(3-methoxyanilino)-8-methyl-6-phenylpteridin-7-one,C20H17N5O2
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)c1,8-cyclopropyl-2-(3-methoxyanilino)-6-phenylpteridin-7-one,C22H19N5O2
COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,2-(3-methoxyanilino)-8-[[(2R)-oxolan-2-yl]methyl]-6-phenylpteridin-7-one,C24H23N5O3
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)c1,3-[2-(3-methoxyanilino)-7-oxo-6-thiophen-2-ylpteridin-8-yl]propanenitrile,C20H16N6O2S
COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)c1,2-(3-methoxyanilino)-6-(1-methylindol-3-yl)-8-[[(2R)-oxolan-2-yl]methyl]pteridin-7-one,C27H26N6O3
COc1cccc(Nc2ncc3nc(C)c(=O)n(C)c3n2)c1,"2-(3-methoxyanilino)-6,8-dimethylpteridin-7-one",C15H15N5O2
COc1cccc(Nc2ncc3nc(C)c(=O)n(-c4ccccc4)c3n2)c1,2-(3-methoxyanilino)-6-methyl-8-phenylpteridin-7-one,C20H17N5O2
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,3-[2-(3-methoxyanilino)-6-methyl-7-oxopteridin-8-yl]propanenitrile,C17H16N6O2
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCc4ccccc4)c3n2)c1,2-(3-methoxyanilino)-6-methyl-8-(2-phenylethyl)pteridin-7-one,C22H21N5O2
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,8-cyclopropyl-2-(3-methoxyanilino)-6-methylpteridin-7-one,C17H17N5O2
COc1cccc(Nc2ncc3nc(C)c(=O)n(C[C@H]4CCCO4)c3n2)c1,2-(3-methoxyanilino)-6-methyl-8-[[(2R)-oxolan-2-yl]methyl]pteridin-7-one,C19H21N5O3
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,2-(3-methoxyanilino)-6-methyl-8-(thiophen-2-ylmethyl)pteridin-7-one,C19H17N5O2S
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C)c3n2)c1,2-(3-methoxyanilino)-8-methyl-6-(2-phenylethyl)pteridin-7-one,C22H21N5O2
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)c1,3-[2-(3-methoxyanilino)-7-oxo-6-(2-phenylethyl)pteridin-8-yl]propanenitrile,C24H22N6O2
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,2-(3-methoxyanilino)-8-[[(2R)-oxolan-2-yl]methyl]-6-(2-phenylethyl)pteridin-7-one,C26H27N5O3
COc1cccc(Nc2ncc3ncc(=O)n(C)c3n2)c1,2-(3-methoxyanilino)-8-methylpteridin-7-one,C14H13N5O2
COc1cccc(Nc2ncc3ncc(=O)n(C4CC4)c3n2)c1,8-cyclopropyl-2-(3-methoxyanilino)pteridin-7-one,C16H15N5O2
COc1cccc(Nc2ncc3ncc(=O)n(CCC#N)c3n2)c1,3-[2-(3-methoxyanilino)-7-oxopteridin-8-yl]propanenitrile,C16H14N6O2
COc1cccc(Nc2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)c1,2-(3-methoxyanilino)-8-[[(2R)-oxolan-2-yl]methyl]pteridin-7-one,C18H19N5O3
COc1cccc(Nc2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)c1,8-[(4-fluorophenyl)methyl]-2-(3-methoxyanilino)pteridin-7-one,C20H16FN5O2
